Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1244,Lee Seo-Hyun,2.3,South Korea,Samsung,Electronics
1245,Leonard Schleifer,2.3,United States,Regeneron,"Pharmaceuticals, Biotech"
1246,Li Zhengjiang & Li Xiyan,2.3,China,Xi'an Longi,Silicon materials
1247,Liu Yuhua & Zhao Yan,2.3,China,Bloomage,Investments
1248,Mark Walter,2.3,United States,Guggenheim Partners,Finance
1249,Martin Bouygues,2.3,France,Bouygues,Construction
1250,Martisa Lazari,2.3,United Kingdom,Lazari Investments,Real Estate
1251,Michal Solowow,2.3,Poland,Synthos,Investments
1252,Nan Cunhui,2.3,China,Chint,"Industrial electronics, investments"
1253,Norman Braman,2.3,United States,Keystone Discount Stores,Retail
1254,Olivier Bouygues,2.3,France,Bouygues,Construction
1255,Patrick Ryan,2.3,United States,AON Insurance Broker,Insurance
1256,Paul Singer,2.3,United States,Elliot Management,Financial Services
1257,Ricardo Martin Bringas,2.3,Mexico,Soriana,Retail
1258,Richard Chandler,2.3,Singapore,Richard Chandler,Investments
1259,Ruan Shuilong,2.3,China,Lonsen,"Chemicals, steel"
1260,Satoshi Suzuki,2.3,Japan,Pola Orbis Holdings,Consumer products
1261,Sebastian Pinera,2.3,Chile,Blanco Y Negro,Investments
1262,Shen Hanbiao & Wang Miaoyu,2.3,China,Holike,Manufacturing
1263,Tatiana Casiraghi,2.3,Monaco,SABMiller,Beverages
1264,Tony Chen Shih-Ching & Chiang Tsui-Ying,2.3,Taiwan,Largan,Manufacturing
1265,Tsai Cheng-Chiu,2.3,Taiwan,Lin Yuan,Financial Services
1266,Tsai Cheng-Da,2.3,Taiwan,Lin Yuan,Financial Services
1267,Tu Jianhua,2.3,China,Longcin,"Motorcycles, Real estate"
1268,Wen Yibo & Zhang Huiming,2.3,China,Sound Environment,Waste Treatment
1269,William Young,2.3,United States,Plastipak,Packaging
1270,Wu Yiling,2.3,China,Yiling Pharmaceutical,Pharmaceuticals
1271,Ying Jianren & Xu Meier,2.3,China,Tech-New Group,"Car manufacturing, Real estate"
1272,Yuan Fugen,2.3,China,Dongshan Precision Manufacturing,Manufacturing
1273,Zan Shengda,2.3,China,Zongyi,Investments
1274,Zhang Jingzhang,2.3,China,Haitian,Injection molding machine
1275,Donald Hall,2.2,United States,Hallmark Cards,Greeting Cards
1276,Alan Gerry,2.2,United States,Cablevision Industries,TMT
1277,Alfred Gantner,2.2,Switzerland,Partners Group,Financial Services
1278,An Kang,2.2,China,Hualan Biological Engineering,Biopharmaceuticals
1279,Andreas Oeri,2.2,Switzerland,Roche,Pharmaceuticals
1280,Benjamin De Rothschild,2.2,France,Edmond De Rothschild Group,Financial Services
1281,Bernhard Sebastian Braun-Luedicke,2.2,Germany,B. Braun,Medical device
1282,Bill Alfond,2.2,United States,Berkshire Hathaway,Investments
1283,Brian Roberts,2.2,United States,Comcast,Media
1284,Carolus Nolet,2.2,Netherlands,Ketel One,Food & Beverages
1285,Catherine Lozick,2.2,United States,Swagelok,Manufacturing
1286,Catherine Oeri,2.2,Switzerland,Roche,Pharmaceuticals
1287,Charles Zegar,2.2,United States,Bloomberg,Media
1288,David Mcmurtry,2.2,United Kingdom,Renishaw,Manufacturing
1289,Duncan Macmillan,2.2,United States,Bloomberg,Media
1290,Erich Sixt,2.2,Germany,Sixt SE,Others
1291,Eva Maria Braun-Luedicke,2.2,Germany,B. Braun,Medical device
1292,Forrest Preston,2.2,United States,Life Care Centers of America,Health care
1293,Frank Lowy,2.2,Australia,Westfield,Real Estate
1294,Friederike Braun-Luedicke,2.2,Germany,B. Braun,Medical device
1295,Gudrun Heine,2.2,Germany,Storz,Medical device
1296,H Wayne Huizenga,2.2,United States,Swisher Hygiene,Investments
1297,Hans Michel Piech,2.2,Germany,Porsche SE,Autombile and Auto components
1298,Hsu Cheng,2.2,China,Hsu Fu Chi,Food & Beverages
1299,Ian Livingstone,2.2,United Kingdom,London and Regional Properties,Real Estate
1300,James France,2.2,United States,Nascar Team,Stock car Racing
1301,Jean Couto,2.2,Canada,Jean Coutu Group,Drug chain
1302,Jiang Yehua & Jiang Yu,2.2,China,Huayu,Real Estate
1303,Jorg Duschmale,2.2,Switzerland,Roche,Pharmaceuticals
1304,Jorge Gerdau,2.2,Brazil,Metalurgica Gerdau,Iron & Steel
1305,Karel Van Eerd,2.2,Netherlands,Jumbo Supermarket,Multi Brand Retailing
1306,Lee Boo-Jin,2.2,South Korea,Samsung,Electronics
1307,Lee Myung Hee,2.2,South Korea,Shinsegae,Multi Brand Retailing
1308,Li Ge & Zhao Ning,2.2,China,Wuxi Pharma Tech,Pharmaceuticals
1309,Li Hongxin,2.2,China,Sunpaper,Papermaking
1310,Liang Jiankun & Liang Jie,2.2,China,Hanrui Cobalt,Cobalt
1311,Linda Pritzker,2.2,United States,Hyatt,Hospitality
1312,Lucy Stitzer,2.2,United States,Cargill,Food & Beverage
1313,Luis Enrique Yarur Rey,2.2,Chile,Empresas Juan Yarur,Banking
1314,Lukas Duschmale,2.2,Switzerland,Roche,Pharmaceuticals
1315,Maja Hoffman,2.2,Switzerland,Roche,Pharmaceuticals
1316,Marcel Erni,2.2,Switzerland,Partners Group,Financial Services
1317,Maurice Alter,2.2,Australia,Pacific Shopping Centres,Real Estate
1318,Mohamed Al Fayed,2.2,United Kingdom,Ritz Paris,Multi Brand Retailing
1319,Ni Zugen,2.2,China,KingClean Electric,Manufacturing
1320,Phillip Frost,2.2,United States,Ivax ,Pharmaceuticals
1321,Reinold Geiger,2.2,Switzerland,L'Occitane,Consumer products
1322,Richard Livingstone,2.2,United Kingdom,London and Regional Properties,Real Estate
1323,Sabine Duschmale Oeri,2.2,Switzerland,Roche,Pharmaceuticals
1324,Samir Mehta,2.2,India,Torrent Pharma,Pharmaceuticals
1325,Stanley Druckenmiller,2.2,United States,Duquesne Capital Management,Hedge Funds
1326,Stephen Lansdown,2.2,United Kingdom,Hargreaves Lansdown,Investments
1327,Sudhir Mehta,2.2,India,Torrent Pharma,Pharmaceuticals
1328,Susan Alfond,2.2,United States,Berkshire Hathaway,Investments
1329,Sybill Storz,2.2,Germany,Storz,Medical device
1330,Ted Alfond,2.2,United States,Berkshire Hathaway,Investments
1331,Ted Turner,2.2,United States,Turner Broadcasting,Entertainment
1332,Thomas Secunda,2.2,United States,Bloomberg,Media
1333,Todd Christopher,2.2,United States,Vogue International,Consumer products
1334,Ty Warner,2.2,United States,Ty Warner Hotels & Resorts,Hospitality
1335,Urs Wietlisbach,2.2,Switzerland,Partners Group,Financial Services
1336,Vera Michalski Hoffman,2.2,Switzerland,Roche,Pharmaceuticals
1337,Vikas Oberoi,2.2,India,Oberoi Realty,Realty
1338,W. Herbert Hunt,2.2,United States,Petro Hunt,Energy
1339,Wang Xicheng,2.2,China,Linglong,Tires
1340,William Fisher,2.2,United States,GAP,Single Brand Retailing
1341,William Heinecke,2.2,Thailand,Minor International,Food & Beverage
1342,Wim Van Der Leegte,2.2,Netherlands,VDL Group,Automobiles & Auto Components
1343,Xie Jia,2.2,China,DJI-Innovations,Drones
1344,Huang Xiaojie,2.2,China,JD Capital,Investments
1345,Danil Khachaturov,2.1,Russia,Rosgosstrakh,Insurance
1346,Aerin Lauder Zinterhofer,2.1,United States,Estee Lauder,Cosmetics
1347,Alexander Frolov,2.1,Russia,Evraz,Steel
1348,Arthur Demoulas,2.1,United States,Market Basket,Multi Brand Retailing
1349,Cai Dongqing,2.1,China,Alpha Animation,Animation
1350,Chairul Tanjung,2.1,Indonesia,CT Corp,Conglomerate
1351,Chang Yun Chung,2.1,Singapore,Pacific International Lines,Logistics
1352,Charles Edelstenne,2.1,France,Dassault,Aviation
1353,Chelia Cohen Safra,2.1,Brazil,Banco Safra,Investments
1354,Chen Kaixuan,2.1,China,Liby,Daily chemical product
1355,Chen Zhuolin & Lu Qianfang,2.1,China,Agile Property,Real Estate
1356,Christoph Zeller,2.1,Liechtenstein,Ivoclar Vivadent,Healthcare
1357,Chung Eui-Sun,2.1,South Korea,Hyundai,Automobiles & Auto Components
1358,Clement Fayat,2.1,France,Fayat Group,Construction
1359,Dai Weili,2.1,United States,Marvell,"Semiconductors, computer chips"
1360,Darwin Deason,2.1,United States,Xerox Acquistion,Technology
1361,Emilio Azcarraga Jean,2.1,Mexico,Televisia,Entertainment
1362,Esther Grether,2.1,Switzerland,Swatch,Luxury
1363,Folorunsho Alakija,2.1,Nigeria,Famfa,Energy
1364,Frank Fertitta Iii,2.1,United States,ZUFFA,Entertainment
1365,Franz Melnhof Mayr,2.1,Austria,Mayr Melnhof Karton,Packaging
1366,Gail Miller,2.1,United States,Larry H. Miller Group,Automobiles & Auto Components
1367,Georg Nemetschek,2.1,Germany,Nemetschek,Software
1368,Georg Von Opel,2.1,Switzerland,Athris,Real Estate
1369,Hu Yangzhong,2.1,China,Hikvision Digital Technology,Video surveillance products
1370,James Dinan,2.1,United States,York Capital Management,Hedge Funds
1371,James Jannard,2.1,United States,Oakley,Eye Wear
1372,James Shoen,2.1,United States,Amerco,Rental (moving & storing)
1373,Jeffrey Lurie,2.1,United States,Philadelphia Eagles,Sports
1374,Joesley Batista,2.1,Brazil,JBS,Food processing
1375,John Coates,2.1,United Kingdom,Bet365,Online Gambling
1376,Jurgen Bickle,2.1,Germany,SEW Eurodrive,Manufacturing
1377,Karl Scheufele,2.1,Switzerland,Chopard,Manufacturing
1378,Koo Lin Jui-Hui,2.1,Taiwan,CTBC,Financial Services
1379,Leitner Wolfgang,2.1,Austria,Andritz,Engineering
1380,Li Weiguo,2.1,China,Oriental Yuhong,Manufacturing
1381,Liang Yunchao,2.1,China,BY-Health,Health Products
1382,Lilian Wernighaus,2.1,Brazil,Weg,Industrial engineering
1383,Lim Oon Kuin,2.1,Singapore,Hin Leong Trading,Oil & Gas
1384,Lorenzo Fertitta,2.1,United States,ZUFFA,Entertainment
1385,Lu Ang,2.1,China,Lu Ang,Auction
1386,Luo Yuping,2.1,China,Zhongtian Urban,Real estate
1387,Maja Oeri,2.1,Switzerland,Roche,Pharmaceuticals
1388,Mao Lixiang,2.1,China,Fotile,Kitchenware
1389,Marius Nacht,2.1,Israel,Check Point Software Technologies,"Security software, Computer hardware"
1390,Martin Moller Nielsen,2.1,United Kingdom,Nordic Aviation Capital,Aviation leasing
1391,Ni Zhaoxing,2.1,Hong Kong,Zhongrong,Culture
1392,Noam Gottesman,2.1,United States,Toms Capital,Hedge Funds
1393,Peter Buck,2.1,United States,Subway,Food & Beverage
1394,Peter Coates,2.1,United Kingdom,Bet365,Entertainment
1395,Prakash Lohia,2.1,United Kingdom,Indorama Venture,Chemicals & Petrochemicals
1396,PV Ramaprasad Reddy,2.1,India,Aurobindo Pharma,Pharmaceuticals
1397,Ren Zhengfei,2.1,China,Telecom Solutions,Guangdong
1398,Shao Genhuo,2.1,China,Dabeinong,Agriculture
1399,Shi Tianyou,2.1,China,Billion Industrial,Textiles
1400,Timothy Boyle,2.1,United States,Columbia Sportswear,Sportswear
1401,Vijay Shekhar Sharma,2.1,India,Paytm,Technology
1402,Wang Chaoyong,2.1,China,China Equity,Investments
1403,Wang Yanqing & Ni Yalan,2.1,China,Lead,TMT
1404,Wang Yong & Wang Di,2.1,China,Xiwang Sugar,"Food, steel"
1405,Wesley Mendonça Batista,2.1,Brazil,JBS,Food processing
1406,Wu Yulan,2.1,China,Hengrui,Pharmaceuticals
1407,Xie Weitong,2.1,China,Huayou Cobalt,Non-ferrous metals
1408,Zhang Yaoyuan,2.1,China,Country Garden,Real estate
1409,Rajiv Poddar,2.1,India,Balkrishna Industries,Automobiles & Auto Components
1410,Que Wenbin,2.1,China,Hengkang Medical,"Biopharmaceuticals, mining"
1411,Shao Zhongyi,2.1,China,Chenxi,"Petrochemical, grain"
1412,Allan Gray,2,South Africa,Allan Gray,Investments
1413,Abilio Diniz,2,Brazil,Companhia Brasileira De Distribuicao,Multi Brand Retailing
1414,Alan Trefler,2,United States,Pegasystems,TMT
1415,Albert Yeung,2,Hong Kong,Emperor,"Real Estate,Entertainment"
1416,Alicia Fentener Van Vlissingen,2,Netherlands,SHV Holdings,Energy
1417,Amy Wyss,2,United States,Synthes,Health care
1418,Andre Esteves,2,United Kingdom,Btg Pactual,Banking
1419,Andreas Halvorsen,2,United States,Viking Global Investors,Hedge Funds
1420,Arkady Volozh,2,Russia,Yandex,Technology
1421,Benjamin Otto,2,Germany,Otto,TMT
1422,Bradley Wayne Hughes,2,United States,Public Storage,Real Estate
1423,Brian France,2,United States,Nascar Team,Entertainment
1424,Chen Dejun,2,China,Shentong Express,Express delivery
1425,Chen Rong,2,China,Shanghai Zhonglu,Investments
1426,David Nahmad,2,Monaco,Art Collection,Art
1427,Fritz Draexlmaier,2,Germany,Draexlaimer,Automobiles & Auto Components
1428,George Bishop,2,United States,Geo Southern Energy,Oil & gas
1429,Hamad Bin Jassim Bin Jaber Al Thani,2,Qatar,Deutsche Bank,Investments
1430,Hamdi Akin,2,Turkey,Afken Holdings,Infrastructure
1431,He Zhenggang,2,China,Hebang,"Mining, chemicals"
1432,Hedda Brahm Droege,2,Germany,Droege International,Investments
1433,Heidi Horten,2,Austria,Horten,Multi Brand Retailing
1434,Huang Qiaoling,2,China,Worldland,"Tourism, real estate"
1435,Huo Qinghua,2,China,China Kingho,Heavy Industry
1436,Idan Ofer,2,Israel,Israel Corporation,Shipping
1437,James Coulter,2,United States,Tpg Capital,Investments
1438,Jayashree Ullal,2,United States,Arista Network,Technology
1439,Jayme Garfinkel,2,Brazil,Porto Seguro,Insurance
1440,Jennifer Pritzker,2,United States,Hyatt,Hospitality
1441,John Arrillaga,2,United States,Silicon Valley,Real Estate
1442,John B Hess,2,United States,Hess,Oil & gas
1443,John Bloor,2,United Kingdom,Bloor Holdings,Automobiles & Auto Components
1444,John Dorrance Iii,2,Ireland,Campbell Soup,Food & Beverages
1445,Jr Andre Bombardier,2,Canada,Bombardier,Manufacturing
1446,Kavitark Ram Shriram,2,United States,Google,Technology
1447,Lee Jay-Hyun,2,South Korea,Cj Korea Express,Food & Beverages
1448,Lee Joong-Keun,2,South Korea,Booyoung,Real Estate
1449,Lesa France Kennedy,2,United States,Nascar Team,Entertainment
1450,Lim Sung-Ki,2,South Korea,Hanmi Science,Pharmaceuticals
1451,Liu Shaoxi,2,China,Yihua Timbar Stock,"Wood, Real estate, Investment"
1452,Lyu Hui & Chen Ningning,2,Hong Kong,Pioneer Metals,Iron & Steel
1453,Marco Vacchi,2,Italy,Industria Macchine Automatiche,Manufacturing
1454,Martin Naughton,2,Ireland,Glen Dimplex,Electronics
1455,Maurizio Billi,2,Brazil,Eurofarma,Generic drugs
1456,Miguel Krigsner,2,Brazil,O Boticario,Cosmetics
1457,N Murray Edwards,2,Canada,Canadian Natural Resources,Energy
1458,Nicolas Berggruen,2,United States,Berggruen Holdings,Investments
1459,Otto Happel,2,Switzerland,Gea,Engineering
1460,Patrice Motsepe,2,South Africa,African Rainbow Minerals,Mining
1461,Paul Gauselmann,2,Germany,Gauselmann,Gaming industry
1462,Peter Leibinger,2,Germany,Trumpf,Machine tools
1463,Petter Stordalen,2,Norway,Nordic Choice Hotel,Hospitality
1464,Pierre Karl Péladeau,2,Canada,Quebecor,Communications
1465,Regine Leibinger,2,Germany,Trumpf,Machine tools
1466,S Daniel Abraham,2,United States,Slim Fast,Cosmetics
1467,Sam Goi,2,Singapore,Tee Yih Jia,Food & Beverages
1468,Stanley Hubbard,2,United States,Hubbard Broadcasting,Entertainment
1469,Su Zhigang,2,China,Chime Long,Other services
1470,Sun Jimu & Sun Xiang,2,China,Sinogiant,Iron & Steel
1471,Sunil Vaswani,2,United Arab Emirates,Stallion,Conglomerate
1472,Tannetta Fentener Van Vlissingen,2,Netherlands,SHV Holdings,Energy
1473,Thomas Bruch,2,Germany,Globus Retail,Multi Brand Retailing
1474,Thomas Straumann,2,Switzerland,Straumann Holdings,Medical Equipments
1475,Wen Jianping,2,China,Origin Water,Water Technology
1476,Wu Shangzhi,2,China,CDH,Investments
1477,Xiao Wenhui,2,China,Macrolink,Mining
1478,Yang Jianxin & Fan Meihua,2,China,KJT,E-commerce
1479,Yu Songbo,2,China,Herun,"Real estate, ship manufacturing and transportation"
1480,Zhang Xiugen & Zhang Hongliang,2,China,Hawtai,Automobiles & Auto Components
1481,Aldo Bensadoun,1.9,Canada,Aldo Shoes,Retail (shoes)
1482,Alfred Oetker,1.9,Germany,Dr Oetker,Food & Beverages
1483,Aloke Lohia,1.9,Thailand,Indorama Ventures,Chemicals & Petrochemicals
1484,Ana Maria Marcondes Penido Sant'Anna,1.9,Brazil,CCR Group,Construction
1485,Anna Maria Braun,1.9,Germany,B. Braun,Medical device
1486,Aras Agalarov,1.9,Russia,Crocus,Real Estate
1487,Arturo Moreno,1.9,United States,Anaheim Angels,Sports
1488,August Oetker Jr,1.9,Germany,Dr Oetker,Food & Beverages
1489,Bergit Douglas,1.9,Germany,Dr Oetker,Food & Beverages
1490,Bruce Karsh,1.9,United States,Oaktree Capital,Investments
1491,Carl Ferdinand Oetker,1.9,Germany,Dr Oetker,Food & Beverages
1492,Chen Jinshi,1.9,China,Zhongnan,Real Estate
1493,Chen Xiaxin,1.9,China,Xizi,"Elevators, boilers, real estate"
1494,Cheng Cheng,1.9,Taiwan,Chang Chun,Manufacturing
1495,Christian Oetker,1.9,Germany,Dr Oetker,Food & Beverages
1496,Christopher Cline,1.9,United States,Foresight Energy Partner,Energy
1497,David Rubenstein,1.9,United States,Carlyle,Investments
1498,Drayton Mclane,1.9,United States,Walmart,Multi Brand Retailing
1499,Edouard Carmignac,1.9,France,Carmignac Gestion ,Investment
1500,Edward Lampert,1.9,United States,Sears Holdings,Hedge Funds
1501,Elaine Wynn,1.9,United States,Wynn Resort,Casinos
1502,Feroz Allana,1.9,United Arab Emirates,IFFCO,Consumer Products
1503,Gary Burrell,1.9,United States,Garmin,Technology
1504,Gavril Yushvaev,1.9,Russia,Wimm -Bill- Dann,Food & Beverages
1505,Heinrich Weiss,1.9,Germany,SMS Group,Steel
1506,Huang Xi,1.9,China,Goodfirst,"Finance, real estate"
1507,Igor Makarov,1.9,Russia,Itera,Energy
1508,Jay C Hoag,1.9,United States,Netflix,Entertainment
1509,Jean Burelle,1.9,France,Plastic Omnium,Automobiles & Auto Components
1510,Johanna Braun,1.9,Germany,B. Braun,Medical device
1511,John Calamos,1.9,United States,Calamos Asset Management,Investment
1512,Jorg Bucherer,1.9,Switzerland,Bucherer,Life Style Retail
1513,Josef Boquoi,1.9,Germany,Josef H. Boquoi Germany West,Conglomerate
1514,Julia Oetker,1.9,Germany,Dr Oetker,Food & Beverages
1515,Karl Friedrich Braun,1.9,Germany,B. Braun,Medical device
1516,Katherine Tanner,1.9,United States,Cargill,Food
1517,Kevin Plank,1.9,United States,Under Armour,Single Brand Retailing
1518,Kevin Systrom,1.9,United States,Instagram,Technology
1519,Laurent Burelle,1.9,France,Plastic Omnium,Automobiles & Auto Components
1520,Leslie Alexander,1.9,United States,Houston Rockets,Sports Team
1521,Li Liangbin,1.9,China,Ganfeng Lithium,Non-ferrous metals processing
1522,Li Liufa & Li Fengluan,1.9,China,Tianrui,Construction Materials
1523,Liao Long-Shing,1.9,Taiwan,Chang Chun,Manufacturing
1524,Lin Longan & Guo Yinglan,1.9,China,Yuzhou,Real estate
1525,Lin Su-Hon,1.9,Taiwan,Chang Chun,Plastic industry
1526,Liu Xuejing,1.9,China,GMK,"Meat, copper smelting"
1527,Louis Le Duff,1.9,France,Groupe Le Duff,Food and Bevarage
1528,Ma Hong & Huang Xiaoxuan,1.9,China,Souyute,Apparel
1529,Madeleine Olsson Ericksson,1.9,Sweden,Stena Sphere,Conglomerate
1530,Manas Chiaravanond,1.9,Thailand,Charoen Pokphand Foods,Food & Beverege
1531,Margaret Lien,1.9,Singapore,United Overseas Bank,Banking
1532,Masateru Uno,1.9,Japan,Cosmos Pharmaceutical,Drug chain
1533,Mustafa Latif Topbas,1.9,Turkey,Birlesik Magazalar,Food & Beverages
1534,Nikolai Tsvetkov,1.9,Russia,Financial Corporation Uralsib,Financial Services
1535,Ong Beng Seng And Christina Ong,1.9,Singapore,Hotel Properties,Hospitality & Luxury Retail
1536,Park Hyeon Joo,1.9,South Korea,Mirae Asset,Financial Services
1537,Peter Sondakh,1.9,Indonesia,Express Transindo Utama,Conglomerate
1538,Phatanee Leksrisompong,1.9,Thailand,Charoen Pokphand Foods,Food & Beverege
1539,Phongthep Chiaravanont,1.9,Thailand,Charoen Pokphand Foods,Food & Beverege
1540,Prajogo Pangestu,1.9,Indonesia,Barito Pacific,Petrochemicals
1541,Qu Xueming,1.9,China,Country Garden,Real estate
1542,Rainer Bickle,1.9,Germany,SEW Eurodrive,Manufacturing
1543,Raj Kumar & Kishin Rk,1.9,Singapore,RB Capital,Real Estate
1544,Richard Oetker,1.9,Germany,Dr Oetker,Food & Beverages
1545,Roger Penske,1.9,United States,Penske Automotive,Automobiles & Auto Components
1546,Roger Wang Hung,1.9,United States,Golden Eagle,Real Estate
1547,Romesh T Wadhwani,1.9,United States,Symphony Technology,Investments
1548,Rosely Schweizer,1.9,Germany,Dr Oetker,Food & Beverages
1549,Serge Godin,1.9,Canada,CGI Group,"Technology, consultancy"
1550,Shi Zhengfu & Zhai Li,1.9,China,Tonghua,Investments
1551,Shin Chang Jae,1.9,South Korea,Kyobo Life,Insurance
1552,Somsri Lumsam ,1.9,Thailand,Charoen Pokphand Foods,Food & Beverege
1553,Su Rubo,1.9,China,Country Garden,Real estate
1554,Vadim Moshkovich,1.9,Russia,Rusagro,Agriculture
1555,Vildan Gülcelik,1.9,Turkey,Enka,Construction
1556,Vladimir Iorich,1.9,Switzerland,Pala Investment,Mining
1557,Wang Qunbin,1.9,China,Fosun,Investments
1558,Wang Shusheng,1.9,China,DTW Logistics,Investments
1559,Wen Pengcheng,1.9,China,WENS,"Poultry farming, animal healthcare"
1560,Willy Micheal,1.9,Switzerland,Ypsomed,Pharmaceutical
1561,Wu Jianshu,1.9,China,Tuopu,Automobile parts
1562,Yoshiko Mori,1.9,Japan,Minoru Estate,Real Estate
1563,Zhang Dazhong,1.9,China,Dazhong,Investments
1564,Zhu Zhiping,1.9,China,Tongfang Unite,Real estate
1565,Huang Zhuangmian,1.9,China,Feima International,Warehousing logistics transportation
1566,Wang Wenliang,1.9,China,China Rilin,"Logistics, construction"
1567,Farhad Akhmedov,1.8,Russia,Northgas,Energy
1568,Alain Taravella & Jacques Nicolet,1.8,France,Altarea Cogedim,Real Estate
1569,Alexander Mamut,1.8,Russia,A&NN Capital Fund Management,Investments
1570,Alexander Tedja,1.8,Indonesia,Pakuwon jati,Real estate
1571,Allen Hong Shui-Shu,1.8,Taiwan,Catcher Technology,Manufacturing
1572,Bacaksiz Sezai,1.8,Turkey,Limak,Construction
1573,Bahaa Hariri,1.8,Switzerland,Horizon Group,Real Estate
1574,Banthoon Lamsam,1.8,Thailand,Kasikornbank,Insurance
1575,Chao Teng-Hsiung,1.8,Taiwan,Farglory,Real Estate
1576,Charles Simonyi,1.8,United States,Microsoft,Computer Software
1577,Chen Xiaoying,1.8,China,Shentong Express,Express delivery
1578,Craig Mccaw,1.8,United States,Pendrell Corporation,Telecom
1579,David Penaloza Alanis,1.8,Mexico,Pinfra,Highway operations
1580,Diego Della Valle,1.8,Italy,Tod's,Single Brand Retailing
1581,Divyank Turakhia,1.8,United Arab Emirates,media.net,Technology
1582,Dmitry Pumpyansky,1.8,Russia,TMK,Steel
1583,Esther Koplowitz,1.8,Spain,FCC,Construction
1584,Evan Williams,1.8,United States,Twitter,Technology
1585,Friedrich Knapp ,1.8,Germany,New Yorker,Retail
1586,Gabriel Escarrer,1.8,Spain,Melia Hotel,Hospitality
1587,Gary Fegel,1.8,Switzerland,Glencore,Commodities
1588,George Argyros,1.8,United States,Argyros group,Real Estate
1589,Glenn Dubin,1.8,United States,Highbridge Capital,Hedge Funds
1590,Gopikishan Damani,1.8,India,Avenue Supermarts,Retailing
1591,Hary Tanoesoedibjo,1.8,Indonesia,MNC,Media
1592,Henry Swieca,1.8,United States,Talpion Fund Management,Hedge Funds
1593,Hiroko Takei,1.8,Japan,TFK,Financial Services
1594,Huang Hongyun & Tao Hongxia,1.8,China,Jinke,Real Estate
1595,Huang Lianxi & Zuo Xiaoping,1.8,China,L&S,Plastic pipes and fittings
1596,Jack Cowins,1.8,Australia,Hungry Jack's,Food Franchise
1597,John Henry,1.8,United States,Fenway Sports Group,Sports
1598,Juan Domingo Beckmann,1.8,Mexico,Becle Sab,Beverages
1599,Julio Mario Santo Domingo III,1.8,United States,Sab Miller,Food & Beverages
1600,Kenji Kasahara,1.8,Japan,Mixi,Social Network
1601,Kenny Troutt,1.8,United States,Excel Communications,Telecom
1602,Kwee Liong Keng,1.8,Singapore,Pontiac Land,Real estate
1603,Kwee Liong Phing,1.8,Singapore,Pontiac Land,Real estate
1604,Kwee Liong Seen,1.8,Singapore,Pontiac Land,Real estate
1605,Kwee Liong Tek,1.8,Singapore,Pontiac Land,Real estate
1606,Li Feilie,1.8,China,Feishang,"Mining, steel, energy"
1607,Li Jun,1.8,China,Leyard,Solar
1608,Li Kwok-Po,1.8,Hong Kong,BEA,Banking
1609,Li Rucheng,1.8,China,Youngor,"Apparel, real estate, investments"
1610,Li Zhen,1.8,China,Anhui Guoxuan,"Real estate, screen culture, batteries"
1611,Lin Ming-Hsiung,1.8,Taiwan,Yuan Lih,Retail
1612,Ludwig Theodore Braun,1.8,Germany,B. Braun,Medical device
1613,Luis Alejandro Pagani,1.8,Argentina,Grupo Arcor,Food
1614,Mahdi Al-Tajir,1.8,United Kingdom,Highland Spring,Real Estate
1615,Mark Coombs,1.8,United Kingdom,Ashmore Group,Investments
1616,Mark Stevens,1.8,United States,Sequoia Capital,Investments
1617,Matthias Reinhart,1.8,Switzerland,VZ Holding,Financial Services
1618,Mi Enhua,1.8,China,Hualing,"Real estate, livestock"
1619,Mochtar Riady,1.8,Indonesia,Lippo Group,Real estate
1620,Mustafa Kucuk,1.8,Turkey,LC Waikiki,Fashion Store
1621,Nelson Peltz,1.8,United States,Trian Partners,Investments
1622,Nicola Leibinger-Kammueller,1.8,Germany,Trumpf,Machine tools
1623,Nihat Özdemir,1.8,Turkey,Limak,Construction
1624,Niu Yishun & Niu Teng,1.8,China,Hixih,"Tires, conveyor belts, electricity"
1625,Nobutada Saji,1.8,Japan,Suntory,Food & Beverages
1626,Othman Benjelloun,1.8,Morocco,BMCE Bank,Banking
1627,Peter Gilgan,1.8,Canada,Mattamy Homes,Real Estate
1628,Peter H Coors,1.8,United States,Molson Coors Brewing,Beverages
1629,Peter Unger,1.8,Germany,Auto-Teile-Unger,Automobiles & Auto Components
1630,Philip Day,1.8,United Arab Emirates,Edinburgh Woollen Mills,Retail
1631,Putera Sampoerna,1.8,Indonesia,Sampoerna,Tobacco
1632,Qi Jinxing & Qi Jiaqi,1.8,China,Binjiang,Real estate
1633,Qi Xiangdong,1.8,China,Qi Xiangdong,IT
1634,Ravi Jaipuria,1.8,India,RJ Corp,Food & Beverege
1635,Rong Zhijian,1.8,Hong Kong,Citic Pacific,Investments
1636,Sandro Veronesi,1.8,Italy,Calzedonia,Single Brand Retailing
1637,Sit Kwong Lam,1.8,Hong Kong,Brightoil Petroleum,Oil & Gas
1638,Sukanto Tanoto,1.8,Singapore,Sateri Holdings,Manufacturing
1639,Tang Yiu,1.8,Hong Kong,Belle,Shoes
1640,Thai Lee,1.8,United States,SHI International,IT
1641,Thomas Prinzhorn,1.8,Austria,Prinzhorn,Packaging
1642,Vito Rodriguez Rodriguez,1.8,Peru,Gloria,Food & Beverages
1643,Wang Han,1.8,China,JuneYao,Investments
