Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
2352,Harsh Vardhan Goenka,1.4,India,RPG Enterprises,Energy
2353,Henry Laufer,1.4,United States,Renaissance Technologies,Financial Services
2354,Huang Junkang,1.4,China,Topspring,Real Estate
2355,Ian Henrick Lundin,1.4,Switzerland,Nemesia,Energy
2356,Ian Wood,1.4,United Kingdom,Wood Group,Energy
2357,Ilkka Herlin,1.4,Finland,KONE,Industrial Products
2358,Ion Tiriac,1.4,Romania,UniCredit Tiraic Bank,Financial Services
2359,Ivan Muller Botelho,1.4,Brazil,Energisa,Energy
2360,Jeffrey Lorberbaum,1.4,United States,Mohawk Industries,Construction & Engineering
2361,Jiang Biwang & Chen Rongji,1.4,China,Nanomicro,Industrial Products
2362,Jiang Guiting & Song Guihua,1.4,China,Jingjin,Industrial Products
2363,Jobst Wagner,1.4,Switzerland,Rehau,Chemicals
2364,Johannes Karcher,1.4,Germany,Alfred Karcher,Consumer Goods
2365,John Van Lieshout,1.4,Australia,Super Amart Furniture,Consumer Goods
2366,Jost Hellmann,1.4,Germany,Hellmann Worldwide Logistics,Transportation & Logistics
2367,Kanye West,1.4,United States,Yeezy,Consumer Goods
2368,Ke Jinlong & Wang Chunchan,1.4,China,Dashenlin,Healthcare
2369,Ke Kangbao,1.4,China,Dashenlin,Healthcare
2370,Ke Yunfeng & Liang Xiaolin,1.4,China,Dashenlin,Healthcare
2371,Ke Zunhong,1.4,China,Kanghong Pharmaceuticals,Healthcare
2372,Kenneth C Rowe,1.4,Canada,IMP Group International,Investments
2373,Kevin Plank,1.4,United States,Under Armour,Consumer Goods
2374,Kishore R. Chhabria,1.4,India,Allied Blenders & Distillers,Food & Beverages
2375,Klaus Hellmann,1.4,Germany,Hellmann Worldwide Logistics,Transportation & Logistics
2376,Koo Bon Sik,1.4,South Korea,Heesung Electronics,Software Industrial
2377,Krit Ratanarak,1.4,Thailand,Bank Of Ayudhya,Financial Services
2378,Li Aizhen & Shao Zengming,1.4,China,Liliang,Industrial Products
2379,Li Kwok-po,1.4,Hong Kong,BEA,Financial Services
2380,Li Weiwei,1.4,China,37 Interactive Entertainment,Media & Entertainment
2381,Li Xiaoming,1.4,China,Desea,Real Estate
2382,Li Zhigang,1.4,China,DR Laser,Industrial Products
2383,Lionel Viret,1.4,France,Stago,Healthcare
2384,Liu Fangyi,1.4,China,Intco,Healthcare
2385,Liu Zhendong,1.4,China,Liando,Real Estate
2386,Lou Xiaoqiang & Zheng Bei,1.4,China,Pharmaron,Healthcare
2387,Lu Keping & Yu Qinfen,1.4,China,Jiangsu Sunshine,Consumer Goods
2388,Luiza Helena Trajano,1.4,Brazil,Magazine Luiza,Retail
2389,Marc Lasry,1.4,United States,Avenue Capital,Financial Services
2390,Marina Budiman,1.4,Indonesia,DCI Indonesia,Software & Services
2391,Marius Nacht,1.4,Israel,Check Point,Software & Services
2392,Martin Moller Nielsen,1.4,United Kingdom,Nordic Aviation Capital,Aerospace & Defence
2393,Masateru Uno,1.4,Japan,Cosmos Pharmaceutical,Retail
2394,Massimo Moratti,1.4,Italy,Saras,Energy
2395,Mathias Döpfner,1.4,Germany,Axel Springer,Media & Entertainment
2396,Michael Lee-Chin,1.4,Canada,National Commercial Bank,Financial Services
2397,Mohammed Ibrahim,1.4,United Kingdom,Celtel,Telecommunications
2398,Naoki Tada,1.4,Japan,Sundrug,Retail
2399,Nehal Abhay Vakil,1.4,India,Asian Paints,Chemicals
2400,Olivier Pelat,1.4,France,Europequipements,Real Estate
2401,Or Wai Sheun,1.4,Hong Kong,Polytec Asset,Real Estate
2402,Othman Benjelloun,1.4,Morocco,BMCE Bank,Financial Services
2403,P Roy Vagelos,1.4,United States,Regeneron,Healthcare
2404,Prakash Chauhan,1.4,India,Parle Agro,Food & Beverages
2405,Rajeev Juneja,1.4,India,Mankind Pharma,Healthcare
2406,Rajendra Agarwal,1.4,India,Macleods Pharmaceuticals,Healthcare
2407,Rajinder Gupta,1.4,India,Trident,Consumer Goods
2408,Ramesh Juneja,1.4,India,Mankind Pharma,Healthcare
2409,Rameswar Rao Jupally,1.4,India,My Home Industries,Construction & Engineering
2410,Rihanna,1.4,United States,Music,Media & Entertainment
2411,Rit Thirakomen,1.4,Thailand,MK Restaurant,Food & Beverages
2412,Roger De Haan,1.4,United Kingdom,Saga,Financial Services
2413,Rong Zhijian,1.4,Hong Kong,CITIC,Investments
2414,Ruan Shuilong,1.4,China,Lonsen,Chemicals
2415,Ryan Smith,1.4,United States,Qualtrics,Software & Services
2416,Sadri Fegaier,1.4,France,SFAM,Financial Services
2417,Sam Tarascio,1.4,Australia,Salta Properties,Real Estate
2418,Shen Dongri,1.4,China,Lancy,Retail
2419,Shen Ya,1.4,China,Vipshop,Retail
2420,Shin Chang Jae,1.4,South Korea,Kyobo Life Insurance,Financial Services
2421,Simon Arora,1.4,United Kingdom,B&M,Retail
2422,Simona Giorgetta,1.4,Italy,Mapei,Chemicals
2423,Somsri Lumsam ,1.4,Thailand,CP Group,Food & Beverages
2424,Song Weiping & Xia Yibo,1.4,China,Greentown,Real Estate
2425,Stephen Lansdown,1.4,United Kingdom,Hargreaves Lansdown,Financial Services
2426,Steve Case,1.4,United States,AOL,Media & Entertainment
2427,Strive Masiyiwa,1.4,United Kingdom,Liquid Telecom,Telecommunications
2428,Sun Huigang,1.4,China,Wanhua,Investments
2429,Susanne Zimmermann Von Siefart,1.4,Germany,Alfred Karcher,Consumer Goods
2430,Tang Wee Kit,1.4,Singapore,CK Tang,Retail
2431,Tran Dinh Long,1.4,Vietnam,Hoa Phat Group,Metals & Mining
2432,Ulrike Meister,1.4,Germany,Rational,Industrial Products
2433,Vasily Anisimov,1.4,Russia,Coalco,Real Estate
2434,Veit Wagner,1.4,Switzerland,Rehau,Chemicals
2435,Wang Koo Yik-Chun,1.4,Hong Kong,Johnson Electric,Industrial Products
2436,Xie Ketao,1.4,Hong Kong,China Education,Education & Training
2437,Xiong Xiaochuan,1.4,China,Mehow Innovative,Healthcare
2438,Yan Junxu,1.4,China,Titan,Energy
2439,Ye Qiongjiu,1.4,China,Hithink RoyalFlush,Software & Services
2440,Ying Shuling,1.4,China,Yingxiong,Media & Entertainment
2441,Yu Guo,1.4,Hong Kong,China Education,Education & Training
2442,Zbigniew Juroszek,1.4,Poland,STS,Media & Entertainment
2443,Zhang Dazhong,1.4,China,Dazhong,Investments
2444,Zhang Guobiao & Zhang Xincheng,1.4,China,Forchn,Investments
2445,Zhang Weixiang,1.4,China,Jianlong,Industrial Products
2446,Zhang Xuansong,1.4,China,Yonghui Superstores,Retail
2447,Zhong Huaijun &,1.4,China,Ziyan Foods,Food & Beverages
2448,Zhou Zhenke,1.4,China,Dasheng Times Cultural,Media & Entertainment
2449,Zhu Yiming,1.4,China,GigaDevice Semiconductor,Semiconductors
2450,Abdullah bin Sulaiman Al Rajhi,1.3,Saudi Arabia,Al Rajhi Banking & Investment,Financial Services
2451,Abhay Soi,1.3,India,Max Healthcare Institute,Healthcare
2452,Alex C. Lo & Shirley Kao,1.3,China,Uni-President,Food & Beverages
2453,Alexander Karp,1.3,United States,Palantir Technologies,Software & Services
2454,Alfred West Jr,1.3,United States,SEI,Financial Services
2455,An Zhifu,1.3,China,Fulin,Transportation & Logistics
2456,Angela Leong on-ki,1.3,China,SJM Holdings,Media & Entertainment
2457,Anthony Casalena,1.3,United States,Squarespace,Software & Services
2458,Apoorva Mehta,1.3,United States,Instacart,Transportation & Logistics
2459,Ashwin Desai,1.3,India,Aether Industries,Chemicals
2460,Balkrishan Goenka,1.3,India,Welspun,Consumer Goods
2461,Brad Garlinghouse,1.3,United States,Ripple,Blockchain
2462,Cai Mingtong & Cai Jingfu,1.3,China,Torch Electron Technology,Industrial Products
2463,Cao Kejian,1.3,China,KaiShan,Industrial Products
2464,Chen Baohua,1.3,China,Huahai Pharmaceutical,Healthcare
2465,Chen Dejun,1.3,China,Shentong Express,Transportation & Logistics
2466,Chen Shengqiang,1.3,China,JD Digits,Software & Services
2467,Chen Tei-Fu,1.3,United States,Sunrider,Retail
2468,Chen Xueling,1.3,China,M&G Stationery,Consumer Goods
2469,Chen Yinhe,1.3,China,Milkyway,Services
2470,Cho Jyh-jer,1.3,China,Media Tek,Semiconductors
2471,Dai Wenyuan & Wu Min,1.3,China,Fourth Paradigm,Software & Services
2472,David & Vicky Teoh,1.3,Australia,TPG Telecom,Telecommunications
2473,Devi Prasad Shetty,1.3,India,Narayana Hrudayalaya,Healthcare
2474,Diego Della Valle,1.3,Italy,Tod's,Consumer Goods
2475,Domenico Dolce,1.3,Italy,Dolce & Gabbana,Consumer Goods
2476,Dominique Heriard Dubreuil,1.3,France,Remy Cointreau,Food & Beverages
2477,Duncan Wen-Shan Wang,1.3,China,United Daily News,Media & Entertainment
2478,Eddy Kusnadi Sariaatmadja,1.3,Indonesia,Emtek,Software & Services
2479,Edouard Carmignac,1.3,France,Carmignac Gestion ,Investments
2480,Emilio Azcarraga Jean,1.3,Mexico,Televisia,Media & Entertainment
2481,Eugene Wu,1.3,China,Shin Kong,Financial Services
2482,Feng Huanpei & Fan Zhaoxia,1.3,China,Jing Yun Tong,Energy
2483,Filiz Sahenk,1.3,Turkey,Dogus,Retail
2484,Florentino Perez,1.3,Spain,Actividades De Construcción Y Servicios,Construction & Engineering
2485,François Hériard Dubreuil,1.3,France,Remy Cointreau,Food & Beverages
2486,Gan Zhongru,1.3,China,Gan & Lee Pharmaceuticals,Healthcare
2487,George M Marcus,1.3,United States,Marcus & Millichap,Real Estate
2488,Gerry Harvey,1.3,Australia,Harvey Norman,Retail
2489,GM Rao,1.3,India,GMR,Construction & Engineering
2490,Guo Jiangang,1.3,China,Donlim Kitchen,Consumer Goods
2491,Heinrich Weiss,1.3,Germany,SMS Group,Construction & Engineering
2492,Helga Kellerhals,1.3,Austria,MediaMarkt,Retail
2493,Henry Moser,1.3,United Kingdom,Together Financial Services,Financial Services
2494,Hu Chengzhong,1.3,China,Delixi,Industrial Products
2495,Hu Xiaojun & Xu Wei,1.3,China,China Express,Aerospace & Defence
2496,Huang Guanlin,1.3,China,Shenzhou,Consumer Goods
2497,Huang Shikun,1.3,China,Kinghood,Retail
2498,Isara Vongkusolkit,1.3,Thailand,Mitr Phol,Agriculture
2499,James Cabela,1.3,United States,Cabela,Retail
2500,Jay Z,1.3,United States,Music,Media & Entertainment
2501,Jeffrey Michael,1.3,United States,Corvel Corporation,Software & Services
2502,Jeffrey Tangney,1.3,United States,Doximity,Healthcare
2503,Jenny Lindén Urnes,1.3,Sweden,Lindéngruppen,Industrial Products
2504,Jiang Wei & You Jie,1.3,China,Haohai,Healthcare
2505,John McConnell,1.3,United States,Worthington Industries,Metals & Mining
2506,Jorge Mas,1.3,United States,MasTec,Construction & Engineering
2507,Jose Luis Del Rio Goudie,1.3,Chile,SACI Falabella,Retail
2508,Katrin Haub,1.3,Germany,Tengelmann,Retail
2509,Ke Xiping,1.3,China,Hengxing,Investments
2510,Keeree Kanjanapas,1.3,Thailand,BTS Skytrain,Transportation & Logistics
2511,Kiki Barki,1.3,Indonesia,Harum Energy,Energy
2512,Kutayba Alghanim,1.3,Kuwait,Alghanim Industries,Retail
2513,Li Guoqing,1.3,China,RongSheng,Chemicals
2514,Li Kuo,1.3,China,Babycare,Consumer Goods
2515,Li Ruiqiang,1.3,China,Novogene,Healthcare
2516,Li Shuibo,1.3,China,Kinglai,Industrial Products
2517,Li Xiaolin,1.3,China,Linda,Real Estate
2518,Li Xuhui,1.3,China,Haitian,Food & Beverages
2519,Li Yongqing,1.3,China,RongSheng,Chemicals
2520,Li Zhen,1.3,China,Anhui Guoxuan,Energy
2521,Li Zhiyuan & Jing Yuqing,1.3,China,Jinpan Smart Technology,Industrial Products
2522,Liang Tongcan,1.3,China,Hongyu,Construction & Engineering
2523,Liang Yaoming,1.3,China,Kingmed,Healthcare
2524,Lin Haifeng,1.3,China,Risen,Energy
2525,Liu Minghui,1.3,Hong Kong,China Gas,Energy
2526,Liu Quan,1.3,China,United IT,Retail
2527,Lottie Tham,1.3,Sweden,H&M,Consumer Goods
2528,Lou Boliang,1.3,China,Pharmaron,Healthcare
2529,Lu Zongjun,1.3,China,Zhonggu,Transportation & Logistics
2530,Manfredi Lefebvre d'Ovidio,1.3,Monaco,Silversea Cruises,Hospitality
2531,Manohar Lal Agarwal,1.3,India,Haldiram Snacks,Food & Beverages
2532,Marc Hériard Dubreuil,1.3,France,Remy Cointreau,Food & Beverages
2533,Marco Squinzi,1.3,Italy,Mapei,Chemicals
2534,Mario Moretti Polegato,1.3,Italy,Geox,Consumer Goods
2535,Martin Michaeli,1.3,France,Mephisto,Consumer Goods
2536,Michael Heine,1.3,Australia,Netwealth Group,Financial Services
2537,Michael Spencer,1.3,United Kingdom,NEX Group,Financial Services
2538,Michiel Le Roux,1.3,South Africa,Capitec Bank,Financial Services
2539,Mohammed Dewji,1.3,Tanzania,METL,Transportation & Logistics
2540,Murlidhar Gyan Chandani,1.3,India,RSPL,Consumer Goods
2541,Nie Yunchen,1.3,China,Heytea,Food & Beverages
2542,Ouyang Yongyue,1.3,China,Shangtai Technology,Chemicals
2543,Pan Jianqing,1.3,China,TDG,Industrial Products
2544,Pavel Baudis,1.3,Czech Republic,Gen Digital,Software & Services
2545,Petter Stordalen,1.3,Norway,Nordic Choice Hotel,Hospitality
2546,Philip Fayer,1.3,Canada,Nuvei,Financial Services
2547,Qian Xiaojun,1.3,China,United IT,Retail
2548,Ranjit & Beljinder Boparan,1.3,United Kingdom,2 Sisters Food,Food & Beverages
2549,Rao Wei,1.3,China,New Industries,Healthcare
2550,Richard Hayne,1.3,United States,Urban Outfitters,Consumer Goods
2551,Robert Fayaz Mouwad,1.3,Switzerland,Mouawad,Retail
2552,Robert Muglia,1.3,United States,Snowflake,Software & Services
2553,Roman Avdeev,1.3,Russia,Credit Bank Of Moscow,Financial Services
2554,Ryan Graves,1.3,United States,Uber,Transportation & Logistics
2555,Samir Kalyanji Patel,1.3,India,Farmson Pharmaceutical,Healthcare
2556,Sathien Setthasit,1.3,Thailand,Carabao Group,Food & Beverages
2557,Scott Nuttall,1.3,United States,KKR,Investments
2558,Shen Hanbiao & Wang Miaoyu,1.3,China,Hotata,Consumer Goods
2559,Sheng Baijiao,1.3,China,Belle,Retail
2560,Shi Yufeng & Zong Liping,1.3,China,Paike,Metals & Mining
2561,Sidney Kimmel,1.3,United States,Jones,Consumer Goods
2562,Simon Nixon,1.3,United Kingdom,Moneysupermarkets.com,Financial Services
2563,Solomon Lew,1.3,Australia,Premier Investments,Retail
2564,Song Fei,1.3,China,Eddie Precision Machinery,Industrial Products
2565,Stefano Gabbana,1.3,Italy,Dolce & Gabbana,Consumer Goods
2566,Stephan Schnabel,1.3,Germany,Helm,Chemicals
2567,Steve Morgan,1.3,United Kingdom,Redrow,Construction & Engineering
2568,Su Chun-Sing,1.3,China,Hotai Motor,Retail
2569,Sun Xishuang,1.3,China,Yifang,Real Estate
2570,Sun Yi,1.3,China,Zhefu Holding,Industrial Products
2571,Sytse Sijbrandij,1.3,United States,Gitlab,Software & Services
2572,Tang Aoqi,1.3,China,Xinquan,Automobile & Auto Components
2573,Tao Yi,1.3,China,Boke,Media & Entertainment
2574,Thomas Kurian,1.3,United States,Oracle,Software & Services
2575,Tony Chen Shih-Ching & Chiang Tsui-Ying,1.3,China,Largan,Consumer Goods
2576,Tony Xu,1.3,United States,DoorDash,Transportation & Logistics
2577,Turgay Ciner,1.3,Turkey,Ciner,Chemicals
2578,Ulrich Mommert,1.3,Austria,ZKW,Automobile & Auto Components
2579,Vardis Vardinoyannis,1.3,Greece,Motor Oil Hellas,Trading
2580,Veronica Squinzi,1.3,Italy,Mapei,Chemicals
2581,Victor Pinchuk,1.3,Ukraine,Interpipe,Industrial Products
2582,Vinod Khosla,1.3,United States,Khosla Ventures,Investments
2583,Wan Feng,1.3,China,CTI,Healthcare
2584,Wang Fuji,1.3,China,Pientzehuang Pharmaceutical,Healthcare
2585,Wang Xinwen,1.3,China,Lilith,Media & Entertainment
2586,Wang Yiping,1.3,China,Jifeng,Automobile & Auto Components
2587,Wei Jinkun & Wei Lidong,1.3,China,Weaver Network,Software & Services
2588,Wichai Thongtang,1.3,Thailand,Bangkok Dusit Medical Services,Healthcare
2589,Wiet Pot,1.3,Netherlands,IMC,Investments
2590,Wilfred Wang,1.3,China,Formosa Plastics,Chemicals
2591,William Fisher,1.3,United States,GAP,Consumer Goods
2592,Wu Kaiting,1.3,China,Malata,Consumer Goods
2593,Xia Dinghu & Xia Yingsong,1.3,China,Zhongding,Automobile & Auto Components
2594,Xiong Fengxiang & Xiong Jun,1.3,China,Jushi Biosciences,Healthcare
2595,Xu Guanbao,1.3,China,Chuanhua,Chemicals
2596,Xu Yuejuan,1.3,China,RongSheng,Chemicals
2597,Xue Jiping,1.3,China,ZTT,Industrial Products
2598,Yang Bo,1.3,China,Hoymiles,Industrial Products
2599,Yang Zhimao & Zhu Fenglian,1.3,China,New Century Science and Education,Investments
2600,Ye Delin & Li Yao,1.3,China,New Pearl,Construction & Engineering
2601,Ye Yanqiao,1.3,China,Haitian,Food & Beverages
2602,Yeh Kuo-I,1.3,China,Inventec,Consumer Goods
2603,Yi Xianzhong,1.3,China,Bio-Thera,Healthcare
2604,Yuan Guibao & Yuan Xiaoxi,1.3,China,Hongbao,Real Estate
2605,Zadik Bino,1.3,Israel,Paz Oil,Energy
2606,Zeng Kaitian,1.3,China,37 Interactive Entertainment,Media & Entertainment
2607,Zhang Bo,1.3,China,Meituan,Transportation & Logistics
2608,Zhang Fangliang,1.3,China,Genscript,Healthcare
2609,Zhang Hui,1.3,China,Full Truck Alliance,Transportation & Logistics
2610,Zhang Jinfang,1.3,China,Chipone,Semiconductors
2611,Zhang Simin & Wang Jinsong,1.3,China,Neptunus,Healthcare
2612,Zhang Yue & Lai Yujing,1.3,China,Broad,Construction & Engineering
2613,Zhang Zhenchao,1.3,China,Servyou Software,Software & Services
2614,Zhao Tongtong,1.3,China,Home Inn,Hospitality
2615,Zhao Yueling,1.3,China,Jinlin,Chemicals
2616,Zhou Xianhai & Wang Xiaoli,1.3,China,Dingsheng New Material,Metals & Mining
2617,Zhou Yan,1.3,China,AIM,Healthcare
2618,Joel Glazer,1.2,United States,Tampa Bay Buccaneers,Media & Entertainment
2619,Aidan Barclay,1.2,United Kingdom,The Very Group,Retail
2620,Albert Berner,1.2,Germany,Berner Group,Industrial Products
2621,Ali Ghodsi,1.2,United States,Databricks,Software & Services
2622,Alistair Barclay,1.2,United Kingdom,The Very Group,Retail
2623,Anthony Christopher Gallagher,1.2,United Kingdom,Gallagher Estates,Real Estate
2624,Aras Agalarov,1.2,Russia,Crocus,Real Estate
2625,Archie Hwang,1.2,China,HermesEpitek,Semiconductors
2626,Arvind Lal,1.2,India,Dr Lal PathLabs,Healthcare
2627,Astrid Bellon,1.2,France,Sodexo,Food & Beverages
2628,Austin Russel,1.2,United States,Luminar Technologies,Automobile & Auto Components
2629,Aziz Akhannouch,1.2,Morocco,Akwa Group,Energy
2630,Bao Songan,1.2,China,Yilian,Investments
2631,Bassam Alghanim,1.2,United States,Alghanim Industries,Retail
2632,Benoit Dageville,1.2,United States,Snowflake,Software & Services
2633,Bent Jensen,1.2,Denmark,Linak Holdings,Industrial Products
2634,Cao Guowei,1.2,China,Weibo,Media & Entertainment
2635,Cao Xiaochun,1.2,China,Tigermed Consulting,Healthcare
2636,Cargill Macmillan III,1.2,United States,Cargill,Agriculture
2637,Carmen Thyssen-Bornemisza,1.2,Spain,Art Collector,Investments
2638,Charles Brandes,1.2,United States,Brandes Investment Partners,Financial Services
2639,Chen Zhisheng,1.2,China,Wuxi Biologics,Healthcare
2640,Cheng Wei,1.2,China,Didi,Transportation & Logistics
2641,Cristiano Ronaldo,1.2,Saudi Arabia,Footballer,Media & Entertainment
2642,David Feffer,1.2,Brazil,Suzano,Paper & Forest Products
2643,David Penaloza Alanis,1.2,Mexico,Pinfra,Construction & Engineering
2644,Dharmesh Shah,1.2,India,BDR Pharmaceuticals International,Healthcare
2645,Dinara Kulibayeva,1.2,Kazakhstan,Halyk Bank,Financial Services
2646,Ding Shuibo,1.2,China,Xtep,Consumer Goods
2647,Dulce Pugliese De Godoy Bueno,1.2,Brazil,DASA,Healthcare
2648,Duncan Barclay,1.2,United Kingdom,The Very Group,Retail
2649,Eduard Kučera,1.2,Czech Republic,Avast,Software & Services
2650,Edward Fitzgerald,1.2,United States,EQT,Financial Services
2651,Eiichi Kuriwada,1.2,Japan,Sagawa Express,Transportation & Logistics
2652,Erman Ilicak,1.2,Turkey,Ronesans Holding,Construction & Engineering
2653,Faizal Kottikollon,1.2,United Arab Emirates,KEF Holdings,Investments
2654,Fang Tonghua,1.2,China,ZBD,Healthcare
2655,François-Xavier Bellon,1.2,France,Sodexo,Food & Beverages
2656,Fu Shenglong,1.2,China,Dahan,Trading
2657,Gaston Glock,1.2,Austria,Glock,Aerospace & Defence
2658,GSK Velu,1.2,India,Trivitron Healthcare,Healthcare
2659,Hamdi Akin,1.2,Turkey,Afken Holding,Construction & Engineering
2660,Hans-Ueli Rihs,1.2,Switzerland,Sonova,Healthcare
2661,Hari Bhartia,1.2,India,Jubilant FoodWorks,Food & Beverages
2662,Hasmukh Chudgar,1.2,India,Intas Pharmaceuticals,Healthcare
2663,He Zuxun,1.2,China,Shennong Agricultural Industry,Agriculture
2664,Henry Engelhardt,1.2,United Kingdom,Admiral Group,Financial Services
2665,Hirokazu Sugiara,1.2,Japan,Sugi Holdings,Retail
2666,Ho Hung Anh,1.2,Vietnam,Techcombank,Financial Services
2667,Hou Changcai,1.2,China,Yuanchang,Real Estate
2668,Howard Barclay,1.2,United Kingdom,The Very Group,Retail
2669,Ilona Herlin,1.2,Finland,KONE,Industrial Products
2670,Ion Stoica,1.2,United States,Databricks,Software & Services
2671,Jae-Yong Lee,1.2,South Korea,Samsung Life Insurance,Financial Services
2672,Jared Smith,1.2,United States,Qualtrics,Software & Services
2673,Jaroslav Hascak,1.2,Slovakia,Penta Investments,Investments
2674,Jiang Nan,1.2,China,Shengfeng,Real Estate
2675,Jim Mccoll,1.2,United Kingdom,Clyde Blowers Capital,Industrial Products
2676,JK Rowling,1.2,United Kingdom,Harry Potter,Media & Entertainment
2677,John Kusuma,1.2,Indonesia,Bank Aladin Syariah,Financial Services
2678,John Macmillan,1.2,United States,Cargill,Agriculture
2679,Jonas Kamprad,1.2,United Kingdom,Ikano,Real Estate
2680,Kailashchandra Nuwal,1.2,India,Solar Industries India,Chemicals
2681,Kostyantyn Zhevago,1.2,Ukraine,Ferrexpo,Metals & Mining
2682,Kwee Liong Keng,1.2,Singapore,Pontiac Land,Real Estate
2683,Kwee Liong Phing,1.2,Singapore,Pontiac Land,Real Estate
2684,Kwee Liong Seen,1.2,Singapore,Pontiac Land,Real Estate
2685,Kwee Liong Tek,1.2,Singapore,Pontiac Land,Real Estate
2686,Lai Miao,1.2,China,Ganten,Food & Beverages
2687,Larry Fink,1.2,United States,BlackRock,Financial Services
2688,LeBron James,1.2,United States,Basket ball,Media & Entertainment
2689,Leonid Simanovsky,1.2,Russia,Novatek,Energy
2690,Li Baoping,1.2,China,HuangHe Mining,Energy
2691,Lionel Messi,1.2,France,Footballer,Media & Entertainment
2692,Liu Qingfeng,1.2,China,Iflytek,Software & Services
2693,Liu Wei,1.2,China,PCI-Suntek,Software & Services
2694,Lu Hongyan,1.2,China,G-bits,Software & Services
2695,Lu Yonghua & Mao Caihong,1.2,China,Linyang,Energy
2696,Lv Shaolin & Cheng Caixia,1.2,China,Bozhon Precision,Industrial Products
2697,Lyu Peirong,1.2,China,Dadi,Investments
2698,Lyu Yixiong,1.2,China,Chicmax,Consumer Goods
2699,Marek Dospiva,1.2,Czech Republic,Penta Investments,Investments
2700,Martha Macmillan,1.2,United States,Cargill,Agriculture
2701,Mary Vy Ty,1.2,Philippines,GT Capital,Financial Services
2702,Matei Zaharia,1.2,United States,Databricks,Software & Services
2703,Mathias Kamprad,1.2,United Kingdom,Ikano,Real Estate
2704,Mehmet Nazif Gunal,1.2,Turkey,Mapa Group,Construction & Engineering
2705,Miao Shuangda,1.2,China,Shuangliang,Industrial Products
2706,Michael Kim,1.2,South Korea,MBK Partners,Investments
2707,Michael Teel,1.2,United States,Raleys,Retail
2708,Mika Anttonen,1.2,Finland,St1 Group,Energy
2709,Mike Danson,1.2,United Kingdom,GlobalData,Software & Services
2710,Mohammed Serafi,1.2,Saudi Arabia,Makkah Construction,Real Estate
2711,Nathalie Bellon-Szabo,1.2,France,Sodexo,Food & Beverages
2712,Oleg Boyko,1.2,Switzerland,Finstar Financial,Investments
2713,Olivier Pomel,1.2,United States,Datadog,Software & Services
2714,Omid Kordestani,1.2,United States,Alphabet,Media & Entertainment
2715,Pankaj Munjal,1.2,India,Hero Cycles,Consumer Goods
2716,Paul McCartney,1.2,United Kingdom,Music,Media & Entertainment
2717,Peng Yongdong,1.2,China,KE,Real Estate
2718,Per & Winnie Enevoldsen,1.2,Denmark,Pandora,Retail
2719,Peter Kamprad,1.2,Belgium,Ikano,Real Estate
2720,Peter Kelly,1.2,United Kingdom,Softcat,Software & Services
2721,Peter Sondakh,1.2,Indonesia,Express Transindo Utama,Transportation & Logistics
2722,Qiao Zhiyong,1.2,China,Qiaoyuan Gas,Chemicals
2723,Qin Long,1.2,China,Sentury,Chemicals
2724,Qiu Guogen & Luo Yi,1.2,China,Chongyang,Investments
2725,Rajesh Sharma,1.2,India,Capri Global Capital,Financial Services
2726,Rajiv Modi,1.2,India,Cadila Pharmaceuticals,Healthcare
2727,Sanford Weill,1.2,United States,Citi,Financial Services
2728,Sarah A Bany,1.2,United States,Columbia Sportswear,Consumer Goods
2729,Scott Smith,1.2,United States,Qualtrics,Software & Services
2730,Serge Varsano,1.2,France,Sucden,Trading
2731,Shao Xiaofeng,1.2,China,Alibaba,Retail
2732,Shi Huiyong & Shi Yibei,1.2,China,Gongdong Medical Technology,Healthcare
2733,Shi Kerong,1.2,China,Sanhe Hopefull,Food & Beverages
2734,Shum Chiu Hung & Li Yiping,1.2,China,Times China,Real Estate
2735,Shyam Bhartia,1.2,Singapore,Jubilant FoodWorks,Food & Beverages
2736,Sophie Bellon,1.2,France,Sodexo,Food & Beverages
2737,Stéphane Bonvin,1.2,Switzerland,Investis Holding,Real Estate
2738,Stephen Jarislowsky,1.2,Canada,Jarislowsky Fraser,Financial Services
2739,Sue Ann Hamm,1.2,United States,Investments,Investments
2740,Sun Hongjun,1.2,China,Awinic,Semiconductors
2741,Sun Qinghuan & Sun Xiangbang,1.2,China,MLS,Consumer Goods
2742,Sven Hagströmer,1.2,Sweden,Creades,Investments
2743,Thomas Lau Luen-hung,1.2,Hong Kong,Lifestyle,Real Estate
2744,Thomas Wu,1.2,China,Shin Kong,Financial Services
2745,Tran Ba Duong,1.2,Vietnam,Truong Hai Auto,Automobile & Auto Components
2746,Vadim Novinsky,1.2,Ukraine,Metinvest,Metals & Mining
2747,Wang Lizhan,1.2,China,Haitian,Food & Beverages
2748,Wang Shirui,1.2,China,Medlinker,Healthcare
2749,Wang Yihui,1.2,China,Jiahua Dongfang,Investments
2750,Wei Xuezhuan,1.2,China,Wonfull,Chemicals
2751,William Foley,1.2,United States,Vegas Golden Knights,Financial Services
2752,William Macmillan,1.2,United States,Cargill,Agriculture
2753,Winarko Sulistyo,1.2,Indonesia,Fajar Surya Wisesa,Paper & Forest Products
2754,Wu Yonghua,1.2,China,Anta,Consumer Goods
2755,Xie Zilong & Chen Xiulan,1.2,China,Laobaixing,Retail
2756,Xu Jiangnan & Xu Jing,1.2,China,Tianxin Pharmaceutical,Healthcare
