Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1288,Karl Scheufele,2,Switzerland,Chopard,Manufacturing
1289,James Dinan,2,United States,York Capital Management,Hedge Funds
1290,Michael Federmann,2,Israel,Elbit Systems,"Defense , Hotel"
1291,Leslie Wilson,2,Australia,Reece Australia,Multi Brand Retailing
1292,John Fisher,2,United States,GAP,Single Brand Retailing
1293,Michael Milken,2,United States,Drexel Burham Lambert,Investments
1294,Scott Cook,2,United States,Intuit,Technology
1295,Kelcy Warren,2,United States,Energy Transfer Equity,Energy
1296,Carlos Rodriguez Pastor,2,Peru,Banco Internacional Del Peru,Banking
1297,Jack Dorsey,2,United States,Twitter,Technology
1298,Robert Pera,2,United States,Ubiquity Networks,Technology
1299,Ru Jiyong,2,China,Der International Home Furnishing,Furniture 
1300,Wang Zhongjun ,2,China,Huayi Bros,Entertainment
1301,Zhou Yunjie,2,China,ORG Packaging,Packaging
1302,Zhou Guohui,2,China,Eternal Asia,Supply-chain management
1303,Sun Qinghuan,2,China,MLS,Led
1304,He Zhenggang,2,China,Hebang Corporation,"Chemicals, leather, coal "
1305,Xie Zhikun,2,China,Zhongzhi ,"Finance, investments, mining"
1306,Chen Hua,2,China,Kingkey ,"Real Estate, Finance "
1307,Ding Shizhong ,2,China,Anta,Sportswear
1308,Yao Zhenhua ,2,China,Baoneng ,"Investments,  Real estate"
1309,Tsai Chi-Jui,2,Taiwan,Pou Chen ,Shoes
1310,Didier Domange,2,France,Zodiac Aerospace,Aerospace equipment
1311,Mark Dixson,2,United Kingdom,Regus Group,Office Real estate
1312,Swraj Paul,2,United Kingdom,Caparo Group,Manufacturing
1313,Todd wanek,2,United States,Ashley Furniture,Manufacturing
1314,Zhu Jiman & Bai Lihui,2,China,Gloria Pharmaceuticals,Pharmaceuticals
1315,Yang Zhimao & Zhu Fenglian,2,China,Xin Shiji,"Real Estate, Investments"
1316,Li Xianyi & Dong Xizhi,2,Hong Kong,Xinyi Glass,Glass 
1317,Slavica Ecclestone,2,United Kingdom,Formula One Group,Entertainment
1318,Monique Roosmale Nepveu,2,France,Louis Dreyfus Holdings,consumer durables
1319,Marie-Jeanne Meyer,2,France,Louis Dreyfus Holdings,Retail
1320,Habil Khorakiwala,2,India,Wockhardt,Healthcare
1321,Benedicta Chamberlain,2,United Kingdom,William Grant & Sons,Food & Beverages
1322,Jing Baifu,2,China,Angzhan Investment,Real estate
1323,Lee Hae-Jin,2,South Korea,Naver Corp,Internet content service / Gaming
1324,Carlos Sanchez,2,Brazil,EMS Pharmaceuticals,Pharmaceuticals
1325,Maria Helena Moraes Scripilliti,2,Brazil,Votorantim Group.,Conglomerate
1326,Ermirio Pereira de Moraes,2,Brazil,Votorantim Group.,Conglomerate
1327,Rosana Camargo de Arruda Botelho,2,Brazil,Camargo Corrêa ,Conglomerate
1328,Renata de Camargo Nascimento,2,Brazil,Camargo Corrêa ,Conglomerate
1329,Regina de Camargo Pires Oliveira Dias,2,Brazil,Camargo Corrêa ,Conglomerate
1330,Jim McColl,2,United Kingdom,Clyde blowers,Manufacturing
1331,Andrea Reimann-Ciardelli,2,United States,JAB Holdings B.V.,Consumer Goods
1332,Carol Jenkins Barnett,2,United States,Publix,Retail
1333,Filiz Sahenk,2,Turkey,Garanti Bank,Banking
1334,Jon Yarbrough,2,United States,Video Gaming Technologies,Gaming
1335,Roger Wang Hung,2,United States,Golden Eagle,Multi-brand retail
1336,Maria Del Pino Y Calvo Soleto,2,Spain,Ferrovial,Construction
1337,Jacques Merceron-Vicat,2,France,Vicat,Cement
1338,Aldo Bensadoun,2,Canada,Aldo Shoes,Retail (shoes)
1339,Zhu Wenchen,2,China,Furen Medicine ,"Pharmaceuticals, liquor"
1340,Thomas Steyer,2,United States,Farallon Capital Management,Hedge Funds
1341,Dato Sri Tahir,2,Indonesia,Bank Mayapada,Banking
1342,Samih Sawiris,2,Egypt,Orascom Construction,Construction
1343,Charles Brandes,2,United States,Brandes Investment Partners,Investments
1344,Gary Michelson,2,United States,Medtronic,Medical Equipments
1345,William Young,2,United States,Plastipak,Packaging
1346,Stephen Lansdown,2,United Kingdom,Hargreaves Lansdown,Investments
1347,Michael Hintze,2,United Kingdom,CQS,Investments
1348,Helena Revoredo,2,Spain,Prosegur,Logistics
1349,Frank McCourt,2,United States,L A Dodgers,Sports Franchise
1350,Richard Marriot,2,United States,Host Hotels & Resorts ,Hospitality
1351,Lim Oon Kuin,2,Singapore,Hin Leong Trading,Oil & Gas
1352,Andrei Bokarev,2,Russia,Transmash,Manufacturing
1353,Ranjan Pai,2,India,Manipal Education & Medical ,Education
1354,Rosely Schweizer,2,Germany,Dr Oetker,Food & Beverages
1355,Richard Oetker,2,Germany,Dr Oetker,Food & Beverages
1356,Otto Happel,2,Switzerland,Gea,Engineering
1357,Julia Oetker,2,Germany,Dr Oetker,Food & Beverages
1358,Gavril Yushvaev,2,Russia,Wimm -Bill- Dann,Food & Beverages
1359,Christian Oetker,2,Germany,Dr Oetker,Food & Beverages
1360,Carl Ferdinand Oetker,2,Germany,Dr Oetker,Food & Beverages
1361,Bergit Douglas,2,Germany,Dr Oetker,Food & Beverages
1362,August Oetker Jr ,2,Germany,Dr Oetker,Food & Beverages
1363,Alfred Oetker,2,Germany,Dr Oetker,Food & Beverages
1364,Aerin Lauder Zinterhofer,2,United States,Estee Lauder,Cosmetics
1365,Ronald Wanek,2,United States,Ashley Furniture,Manufacturing
1366,Edward Bass,2,United States,Fine Line,Energy
1367,Spiro Latsis,2,Switzerland,Hellenic Petroleum,Oil & gas
1368,Koos Bekker,2,South Africa,Naspers,Media
1369,Charles Bronfman,2,Canada,Seagram,Food & Beverages
1370,Ray Davis,2,United States,Energy Transfer Equity LP,Pipeline
1371,Mangal Prabhat Lodha,2,India,Lodha ,Real estate
1372,Clemens Toennies,2,Germany,Tonnies Food,Conglomerate
1373,Henri Beaufour,2,France,Ipsen,Pharmaceutical 
1374,Anne Beaufour,2,France,Ipsen,Pharmaceutical 
1375,Mark Walter,2,United States,"Guggenheim Partners, LLC",Finance
1376,Peter Kellogg,2,United States,IAT,Investments
1377,Min Kao,2,United States,Garmin ,Technology
1378,Martin Viessmann,2,Germany,Viessmann Werke,Electronics
1379,Shen Dongri & Sheng Jinhua,2,China,LANCY,Apparel
1380,Geng Diangen,2,China,Sinnet Technology,Internet integrated services 
1381,Li Rucheng,2,China,Youngor,"Apparel, real estate, investments "
1382,Lin Gang,2,China,CMS,Pharmaceuticals
1383,Wang Junjin,2,China,JuneYao ,"Real estate, airline, retail"
1384,Wang Han,2,China,JuneYao ,"Real estate, airline, retail"
1385,Li Feilie ,2,China,Feishang ,"Mining, steel, energy "
1386,Hsu Cheng ,2,China,Hsu Fu Chi,Food
1387,Huang Chaoyang,2,Hong Kong,SCE ,"Real Estate, voltage transformer"
1388,Ding Shijia,2,China,Anta,Sportswear
1389,W Brett Welson,2,Canada,First Energy Capital,Financial Services
1390,Jim Thompson,2,China,Crown Worldwide,Logistics & Shipping
1391,Dong Xianjun ,2,China,Huaxia Rongchuang,Property
1392,Li Guoxiang,2,China,Heaven-sent Captial,Investments
1393,Liu Shuqin,2,China,Science Sun,Pharmaceuticals
1394,Wang Linjiang,2,China,Heaven-sent Captial,Investments 
1395,Paolo Zegna,2,Italy,Ermenegildo Zegna,Single Brand Retailing
1396,Vimal Shah,2,Kenya,Bidco,Food & Beverages
1397,Alan Casden,2,United States,Casden Properties,Real Estate
1398,Bill Haslam,2,United States,Saks Fifth Avenue ,Retail
1399,Larry Robbins,2,United States,Glenview Capital Management,Hedge funds
1400,Thomas Sandell,2,United States,Sandell Asset Management,Hedge Funds
1401,Zhou Weijian & Wang Manli,2,China,Maydos,Coating
1402,Qi Jinxing & Qi Jiaqi,2,China,Binjiang ,Real estate
1403,Chen Jiancheng & Chen Yanni,2,China,Wolong Holdings ,"Electrical equipment, real estate"
1404,Zhou Qingzhi & Zhao Yilan,2,Hong Kong,Narada Group,"Battery, investment "
1405,Zhang Xiugen & Zhang Hongliang,2,China,Hawtai Motor,"Car manufacturing, investments"
1406,Huang Hongyun & Tao Hongxia,2,China,Jinke ,Real Estate
1407,Huang Lianxi & Zuo Xiaoping,2,China,L&S,Plastic pipes and fittings 
1408,David Rockefeller Sr,2,United States,Standard Oil,Real Estate
1409,Edson de Godoy Bueno,2,Brazil,Amil Participacoes,Health Care
1410,Stanley Perron,2,Australia,Perron Group,Real Estate
1411,Sanford Diller,2,United States,Prometheus Real Estate ,Real Estate
1412,Henadiy Boholyubov,2,Ukraine,Privat Bank,Banking
1413,Carolus Nolet,2,Netherlands,Ketel One,Food & Beverages
1414,Zhou Furen,2,China,Xiyang ,"Fertilizer, steel, fireproof materials"
1415,Huang Nubo,2,China,Zhongkun ,Real estate
1416,Eduardo Cojuangco Jr,2,Philippines,San Miguel Brewery,Food & Beverages
1417,Leitner Wolfgang,2,Austria,Andritz,Engineering
1418,Roberto Ongpin,2,Philippines,San Miguel Brewery,Food & Beverages
1419,S Gopalakrishnan,2,India,Infosys,Technology
1420,Vivek Chaand Sehgal,2,India,Motherson Sumi System,Manufacturing
1421,Stefano Gabbana,2,Italy,Dolce & Gabbana,Single Brand Retailing
1422,Mahdi al-Tajir,2,United Kingdom,Highland Spring,Real Estate
1423,Daniel Roullier,2,France,Groupe Roullier,Plant & animal feed
1424,Andrea Della Valle,2,Italy,Saks ,Single Brand Retailing
1425,Liu Canglong,2,China,Hongda ,"Metallurgical industry, chemicals, Real estate"
1426,Domenico Dolce,2,Italy,Dolce & Gabbana,Single Brand Retailing
1427,David Harding,2,United Kingdom,Winton Capital,Investments
1428,Bill Adderley,2,United Kingdom,Dunelm ,Consumer Products
1429,Steve Case,2,United States,AOL,Technology
1430,Nasser Khalili,2,United Kingdom,-,Art
1431,Murat Vargi,2,Turkey,MV Holding,Telecom
1432,Louis Bacon,2,United States,Moore Capital,Hedge Funds
1433,Alan Howard,2,Switzerland,Brevan Howard Asset Management,Hedge Funds
1434,Vasily Anisimov,2,Russia,Metalloinvest,Mining
1435,Michael Price,2,United States,Mfp Asset Management,Investments
1436,Elena Baturina,2,United Kingdom,Inteko,Construction
1437,Vincent Lo,2,Hong Kong,Shui On,Real Estate
1438,Rubens Ometto,2,Brazil,Cosan,Food & Beverages
1439,Roberto Hernandez Ramirez,2,Mexico,Banamex,Banking
1440,James Leininger,2,United States,Kinetic Concept,Medical Equipments
1441,Franz Melnhof Mayr,2,Austria,Mayr Melnhof Karton,Packaging
1442,Christopher Goldsbury,2,United States,Pace Salsa,Food & Beverages
1443,Albert Yeung,2,Hong Kong,Emperor,Real Estate、Entertainment
1444,Mohannad Al Kharafi,2,Kuwait,The Kharafi Group,Telecom
1445,Chizuko & Michio Matsui,2,Japan,Matsui Securities,Financial Services
1446,Putera Sampoerna,2,Indonesia,Sampoerna,Tobacco
1447,Othman Benjelloun,2,Morocco,BMCE Bank,Banking
1448,Josef Boquoi,2,Germany,Josef H. Boquoi Germany West,Conglomerate
1449,Florentino Perez,2,Spain,Actividades De Construcción Y Servicios,Construction
1450,Alijan Ibragimov,2,Kazakhstan,Eurasian Natural Resources ,Mining
1451,Alexander Machkevitch,2,Kazakhstan,Eurasian Natural Resources ,Mining
1452,John de Mol,2,Netherlands,Endemol,Entertainment
1453,Mohamed Al Fayed,2,United Kingdom,Harrods,Multi Brand Retailing
1454,Jaime Gilinski Bacal,2,Colombia,BanColombia,Investments
1455,Herbert Allen Jr,2,United States,Allen & Co,Investments
1456,Maurice Alter,2,Australia,Pacific Shopping Centres,Real Estate
1457,Leslie Alexander,2,United States,Houston Rockets,Sports & Arts
1458,Horst Julius Pudwill,2,Hong Kong,TTI,Manufacturing
1459,Heloise Pratt,2,Australia,Visy Industries,"Paper,Packaging & recyling"
1460,Alberto Bombassei,2,Italy,Brembo,Automobile
1461,Walter Frey,2,Switzerland,Emil Frey,Automobile
1462,Michal Solowow,2,Poland,Synthos,Investments
1463,Dulce Pugliese de Godoy Bueno,2,Brazil,Amil Participacoes,Health Care
1464,Vladimir Kim,2,Kazakhstan,Kazakhmys,Mining
1465,Stephan Schmidheiny,2,Switzerland,Swiss Eternit Group,Investments
1466,Samuel Yan-Liang Yin,2,Taiwan,Ruentex,Multi brand retail
1467,Jean Coutu,2,Canada,The Jean Coutu Group,Pharmaceuticals
1468,Sunny Varkey,2,United Arab Emirates,Gems Education,Education
1469,Shaul Shani,2,Israel,ECI Telecom,Technology
1470,Lorenzo Fertitta,2,United States,ZUFFA,Entertainment
1471,"Frank Fertitta, III",2,United States,ZUFFA,Entertainment
1472,Denise DeBartolo York  ,2,United States,San Francisco 49ers ,Sports
1473,Henry Nicholas III,2,United States,Broadcom,Technology
1474,Anthony Pratt,2,Australia,Visy Industries,"Paper,Packaging & recyling"
1475,Lee Man Tat,2,Hong Kong,Lee Kun Kee,Food & Beverages
1476,Murat Ulker,2,Turkey,Yildiz Holding,Food & Beverages
1477,Wu Qiang,2,China,JD Capital,Investments 
1478,Lin Qi,2,China,Youzu,Network game
1479,Chen Jiangtao,2,China,Watertek Information,IT
1480,Xia Dinghu,2,China,Zhongding ,Rubber and plastic
1481,Zuo Zongshen,2,China,Zongshen ,"Motorcycles, Real estate"
1482,Liu Baolin ,2,China,Jointown ,Pharmaceutical distribution 
1483,Xu Guanbao,2,China,Chuanhua ,"Chemical, agriculture, investments "
1484,Wu Xushun,2,China,Wuhu Shunrong Automobile,"Automobile, network game"
1485,He Zhusheng,2,China,Houying ,"Refractories, steel, mining"
1486,Ye Lipei,2,Hong Kong,Super Ocean Group,Property
1487,Liu Xuejing,2,China,GMK,"Meat, copper smelting "
1488,Larry Yung,2,Hong Kong,Citic Pacific,"Investments, Real estate"
1489,Zhang Dazhong,2,China,Dazhong Investments,Investments 
1490,Huang Li,2,China,Guide Electrics,Electronics
1491,Wang Junmin,2,China,Haisco Pharmaceutical,Pharmaceuticals
1492,Cao Dewang ,2,China,Fuyao Glass,Glass 
1493,Zhong Sheng jian,2,Singapore,Yanlord,"Property, industrial "
1494,Ruan Shuilong,2,China,Lonsen ,"Chemicals, steel"
1495,Li Sze Lim,2,Hong Kong,R&F,Real Estate
1496,Fu Guangming,2,China,Sunner Group,Agriculture 
1497,Chi Yufeng,2,China,Perfect World,IT
1498,Wang Laisheng,2,China,Luxshare Precision,Computer connectors 
1499,Wang Laichun,2,China,Luxshare Precision,Computer connectors 
1500,Hu Kaijun,2,China,CheChc,Pharmaceuticals
1501,Wang Qingtao,2,China,Shandong Coking,Coal 
1502,Huang Chulong,2,China,Galaxy ,"Real Estate, Investment"
1503,Zhang Jun,2,China,Fu De,"Financial, Real estate"
1504,Zhang Jin,2,China,Junhua,"Investment, real estate, automobile"
1505,Wang Xing,2,China,Meituan,IT
1506,Michael Doppelmayr,1,Austria,Doppelmayr,Automobile
1507,Treuyo Yanai,1,Japan,Fast Retailing,Multi Brand Retailing
1508,Mustafa Latif Topbas & Ahmet Afif Topbaş,1,Turkey,Birlesik Magazalar,Food & Beverages
1509,Christopher Burch,1,United States,Tory Burch,Single Brand Retailing
1510,Joyce Raley Teel,1,United States,Raleys,Retail
1511,Martha Ford ,1,United States,Ford Motor,Automobile
1512,Nicholas Pritzker,1,United States,Hyatt,Hospitality
1513,Lu Chuping & Peng Hui,1,China,Dayang ,Technology
1514,Zheng Jianjiang & He Yiju,1,China,AUX ,"Household appliances, real estate"
1515,Qiu Jianping & Wang Lingling,1,China,GreatStar Industrial,Tools
1516,Zhang Yue & Lai Yujing,1,China,Broad,"Air conditioning, construction"
1517,Ranjith & Beljinder Boparan,1,United Kingdom,2 Sisters Food Group,Food & Beverages
1518,Vivian Que Azcona,1,Philippines,Mercury Drug,Retail (Drug Store)
1519,Su Yen-Hui,1,Taiwan,Hotai Motor,Manufacture
1520,Ahsen Ozokur,1,Turkey,Ulker Biskuvi,Food & Beverages
1521,Ryoichi Jinnai,1,Japan,Promise Consumer Lender,Financial Services
1522,Wilbur Ross Jr,1,United States,WL Ross & Co,Investments
1523,Mofatraj Munot,1,India,Kalpataru  ,Real estate
1524,Mikhail Balakin,1,Russia,Construction Department 155,Construction
1525,Maxim Nogotkov,1,Russia,Svyaznoy Retail,Multi Brand Retailing
1526,Mallika Srinivasan,1,India,TAFE,Manufacturing
1527,Deng Wei,1,China,Bright Oceans Corporation,"Telecoms, energy, investments "
1528,Laurent Burelle ,1,France,Plastic Omnium,Automotive Systems
1529,Hur Young-In,1,South Korea,SPC group,Food (bakery & fast food)
1530,David Nahmad,1,Monaco,-,Art
1531,Nandan Nilekani,1,India,Infosys,Technology
1532,TS Kalyanaraman,1,India,Kalyan Jewellers,Jewellery
1533,Sachin Bansal,1,India,Flipkart,E-Commerce
1534,Binny Bansal,1,India,Flipkart,E-Commerce
1535,Farhad Moshiri,1,United Kingdom,USM Holdings,Mining
1536,Jian Zhijian,1,Hong Kong,CHNG,Energy
1537,Miriam Blocher,1,Switzerland,EMS Chemie,Chemicals
1538,Joop van den Ende,1,Netherlands,Endemol,Entertainment
1539,John Edson,1,United States,Bayliner Marine ,Shipping
1540,Jacques Gaston Murray,1,United Kingdom,Andrew Sykes Group,Multi Brand Retailing
1541,Radhe Shyam Goenka,1,India,Emami ,FMCG
1542,Radhe Shyam Agarwal,1,India,Emami ,FMCG
1543,Ian Wood,1,United Kingdom,Wood Group,Energy
1544,Sheryl Sandberg,1,United States,Facebook,Technology
1545,Edwin Soeryadjaya,1,Indonesia,Adaro Energy,Energy
1546,Sam Goi,1,Singapore,Tee Yih Jia,Food & Beverages
1547,Mohammed Al Barwani,1,Oman,MR Holding,Oil
1548,Christopher Cline,1,United States,Foresight Energy Partner,Energy
1549,Leong on-ki,1,Hong Kong,SJM ,Gaming
1550,Victor Pinchuk,1,Ukraine,Interpipe,Manufacturing
1551,Turgay Ciner,1,Turkey,Ciner Group,Mining
1552,Red McCombs,1,United States,Red McCombs Automotive ,Real Estate
1553,Barbara Agnes Ferrari Bengolea & Amalia Amoedo,1,Argentina,Loma Negra,Cement
1554,Zelimkhan Mutsoev,1,Russia,Regions Group,Construction
1555,Mochtar Riady,1,Indonesia,Lippo Group,Real estate
1556,Mitchell Goldhar,1,Canada,Smart Centres,Real Estate
1557,Lin Ming-Cheng,1,Taiwan,Hua Nan,Financial Services
1558,Hilton H. Schlosberg,1,United States,Monster Beverage Co.,Beverages
1559,Friedrich Knapp ,1,Germany,New Yorker,Retail
1560,Alexander Nesis,1,Russia,ICT Group ,Investments
1561,Rodney Sacks,1,United States,Monster Beverage,Beverages
1562,Patokh Chodiev,1,Kazakhstan,Eurasian Natural Resources ,Mining
1563,Chao Teng-Hsiung,1,Taiwan,Farglory,Real Estate
1564,Suna Kirac,1,Turkey,Koc Holding,Energy
1565,Mustafa Rahmi Koc,1,Turkey,Koc Holding,Energy
1566,Tuncay Ozilhan,1,Turkey,Anadolu Group,Food & Beverages
1567,Semahat Arsel,1,Turkey,KOC Holdings,Conglomerate
1568,Hamdi Ulukaya,1,United States,Chobani,Food & Beverages
1569,Arturo Moreno,1,United States,Anaheim Angels,Sports Franchise
1570,Farris Wilks,1,United States,Wilks Masonry,Energy
1571,Dan Wilks,1,United States,Wilks Masonry,Energy
1572,David Rubenstein,1,United States,Carlyle ,Investments
1573,Sameer Gehlaut,1,India,Indiabulls Financial Services,Financial Services
1574,Peter Buck,1,United States,Subway,Hospitality
1575,Charles Simonyi,1,United States,Microsoft,Computer Software
1576,Timothy Boyle,1,United States,Columbia Sportswear Company,Sportswear
1577,Roberto Angelini Rossi,1,Chile,Antarchille,Conglomerate
1578,Aloke Lohia,1,Thailand,Indorama Ventures,Chemicals
1579,Alexander Frolov,1,Russia,Evraz,Steel
1580,Joe Shoen,1,United States,Amerco,Rental (moving & storing)
1581,Mark Shoen,1,United States,Amerco,Rental (moving & storing)
1582,Harsh Mariwala,1,India,Marico,FMCG
1583,Bulat Utemuratov,1,Kazakhstan,Verny Capital,Investments
1584,Andrei Skoch,1,Russia,Metalloinvest,Mining
1585,Ivan Glasenberg,1,Switzerland,Glencore International,Commodities
1586,Prakash Lohia,1,United Kingdom,Indorama Venture PCL,Chemicals
1587,Wang Zhentao & Wang Chen,1,China,Aokang ,"Shoes, real estate"
1588,Xiao Fen,1,China,Fenda,"Audio technology, electronic"
1589,Cao Kejian,1,China,KaiShan Holdings,Compressor 
1590,Cai Xiaoru,1,China,Tatwah Smartech,TMT
1591,Zhang Zhangsun,1,China,Glory,Real estate
1592,Meng Qingshan,1,China,Meihua ,Edible condiment
1593,Feng Xiaohua,1,China,Nanhua Sugar,Sugar
1594,Wu Yiling,1,China,Yiling Pharmaceutical ,Pharmaceuticals
1595,Wang Shusheng,1,China,DTW Logistics,"Logistics, airline, investment"
1596,Wang Xicheng,1,China,Linglong ,Tires 
1597,Nan Cunhui,1,China,Chint ,"Industrial electronics, investments "
1598,Yi Rubo,1,China,Zhongall,Real estate
1599,Jiang Yehua & Jiang Yu,1,China,Huayu ,Real Estate
1600,Tong Jinquan,1,China,Changfeng Real Estate ,Property
1601,Ji Haipeng,1,China,Logan Estate,Real Estate
1602,Yan Qi,1,China,Luhuitou,Real Estate
1603,Hou Changcai,1,China,Yuanchang Group,Real estate
1604,Benjamin Steinbruch,1,Brazil,CSN,Steel
1605,Chen Chichang & Lin Xiaoya,1,China,Qtone Education,TMT
1606,Ding Xinxin & Zhang Xingjuan,1,China,Yasha Decoration,Building decoration 
1607,Lu Yonghua,1,China,Linyang Electronics ,Electronic energy meter 
1608,Zhang Sixia,1,China,Hanhe ,Cable 
1609,Zou Jianmin,1,China,Autren,Real Estate
1610,Alain Travella & Jacques Nicolet,1,France,Altarea Cogedim   ,Real Estate
1611,Jean Burella,1,France,Plastic Omnium,Automotive Systems
1612,Balkrishnan Goenka,1,India,Welspun Corp,Tubes & Pipes
1613,Gautam Thapar,1,India,Crompton Greaves,Manufacturing
1614,Naruatsu Baba,1,Japan,Colopl ,Smartphone gaming
1615,Goh Peng Ooi,1,Malaysia,Silverlake Axis,Software
1616,Ioan Niculae,1,Romania,InterAgro,Agriculture
1617,Fred Mouwad,1,Switzerland,Mouawad,Diamonds
1618,Max Azria,1,United States,BCBG,Fashion
1619,Nicholas Woodman,1,United States,GoPro,Manufacturing
1620,Riccardo & Morris,1,United States,King Entertainment,Interactive Intertainment/ Social net working Services
1621,Richard Chilton Jr,1,United States,Chilton Investments,Hedge Funds
1622,Steve Tisch,1,United States,New York Giants,Sports Franchise
1623,T Boone Pickens,1,United States,BP Capital Management,Energy
1624,Zuo Hongbo & Zhe Shuxia,1,China,Aurora,Photoelectric material
1625,Sun Shangchuan & Liu Wei,1,China,Tatfook,Communications equipment
1626,Wang Jia & Yan Li,1,China,Venustech,IT
1627,Anders & Soren Westermann,1,Denmark,WIDEX,Medical Equipments
1628,Chen Qingzhou & Weng Limin,1,China,Hytera,Wireless services
1629,Pyotr Kondrashev,1,Russia,Silvinit,Chemicals
1630,Hemendra Kothari,1,India,DSP BlackRock,Investments
1631,Peter Nygard,1,Bahamas,Nygard International,Fashion
1632,Mannalal B Agarwal,1,India,Ajanta Pharma,Pharmaceuticals
1633,Victor Fung,1,Hong Kong,Li & Fung,Trading
1634,William Macaulay,1,United States,First Reserve,Energy
1635,Donald Hall,1,United States,Hallmark Cards,Greeting Cards
1636,Zhuang Min,1,China,Protruly,Electronic equipment
1637,Huang Zhuangmian,1,China,Feima International ,Warehousing logistics transportation
1638,Hary Tanoesoedibjo,1,Indonesia,MNC ,Media
1639,Ayman Hariri,1,Saudi Arabia,Turk Telekomunikasyon,Construction
1640,Nobutada Saji ,1,Japan,Suntory Holdings ,Food & Beverages
1641,Mikhail Gutseriev,1,Russia,Oao Russneft,Energy
1642,Gurbachan Singh Dhingra,1,India,Berger Paints,Manufacturing
1643,Rajesh Mehta,1,India,Rajesh Exports,Jewellery
1644,Wichai Thongtang,1,Thailand,Bangkok Dusit Medical Services,Health Care
1645,Saad Hariri,1,Lebanon,Saudi Oger ,Construction
1646,Jan Topholm,1,Denmark,WIDEX,Medical Equipments
1647,Ali Ibrahim Agaoglu,1,Turkey,Agaoglu Group,Construction
1648,Thongma Vijitpongpun,1,Thailand,Pruksa Real Estate,Real Estate
1649,Gerry Harvey,1,Australia,Harvey Norman,Retail
1650,Tony Jashanmal,1,United Arab Emirates,Jashanmal Group,Multi Brand Retailing
1651,Koos van Oord,1,Netherlands,Van Oord,Construction
1652,Somporn Juangroongruangkit,1,Thailand,Thai Summit Group,Auto parts 
1653,Mohammed Ibrahim,1,United Kingdom,Celtel,Telecom
1654,James Clark,1,United States,Netscape,Technology
1655,Bruce A Nordstrom,1,United States,Nordstrom,Multi Brand Retailing
1656,Abdullah Al Rajhi,1,Saudi Arabia,Al Rajhi Banking And Investment,Banking
1657,Saif Al Ghurair,1,United Arab Emirates,Mashreq Bank,Banking
1658,Lee Myung Hee,1,South Korea,Shinsegae,Multi Brand Retailing
1659,Elaine Wynn,1,United States,Wynn Resort,Casinos
1660,Keeree Kanjanapa,1,Thailand,BTS Skytrain,Logistics
1661,Valentin Gapontsev,1,United States,Ipg Photonics,Medical Equipments
1662,Peter Gilgan,1,Canada,Mattamy Homes,Real Estate
1663,Lina Maria Aguiar,1,Brazil,Banco Bradesco,Banking
1664,Bruce Karsh,1,United States,Oaktree Capital,Investments
1665,William R. Berkley Jr,1,United States,W.R. Berkley Corp,Insurance (property & casualty)
1666,Sukanto Tanoto,1,Singapore,Sateri Holdings  ,Manufacturing
1667,Park Hyeon Joo,1,South Korea,Mirae Asset,Financial Services
1668,William Heinecke,1,Thailand,Minor International,Catering
1669,Ralph Sonnenberg,1,Switzerland,Hunter Dougles,Medical Equipments
1670,Lang Walker,1,Australia,Walker Corporation,Construction
1671,Jerry Yang,1,United States,Yahoo,Technology
1672,Alan Gerry,1,United States,Cablevision Industries,Entertainment
1673,Pierre Tai-Ming Chen,1,Taiwan,Yageo,Electronics
1674,Shigeyoshi Kinoshita,1,Japan,Acom,Banking
1675,Hong Lee Ra-Hee,1,South Korea,Samsung ,Electronics
1676,Francesco Gaetano Caltagirone,1,Italy,Caltagirone SpA,"Real Estate, cement manufacturing , construction"
1677,Steve Wynn,1,United States,Wynn Resort,Casinos
1678,Clayton Mathile,1,United States,Iams,Entertainment
1679,Paul Gauselmann,1,Germany,Gauselmann A.G,Gaming industry
1680,Rudolf Maag,1,Switzerland,Actelion,Pharmaceutical/ biotech
1681,Henry Samueli,1,United States,Broadcom ,Technology
1682,Zarakh Iliev,1,Russia,Radisson Royal Ukraine Hotel,Real Estate
1683,Igor Altushkin,1,Russia,RMK,Mining
1684,Song Rui,1,China,Shindoo Chemi-industry ,Chemicals
1685,Ao Xiaoqiang,1,China,SDL Technology ,Instruments
1686,Liu Zhengguo,1,China,Originwater,Sewage treatment 
1687,Zhang Desheng ,1,China,Wanma ,"Cable, real estate, pharmaceuticals"
1688,Chen Baozhen,1,China,Wangsu Science & Technology,IT
1689,Lan Huasheng,1,China,Dasheng,Agriculture
1690,Shen Xiaoping,1,China,Tongding Group,Cable 
1691,Wu Jianshu,1,China,Tuopu,Auto parts 
1692,Chen Xiaxin,1,China,Xizi ,"Elevators, boilers, real estate "
1693,Gu Wei,1,China,MTC,Digital products
1694,Zhou Yifeng,1,China,Hongda Xingye,"Plastic chemical production, e-commerce"
1695,Yuan Fugen,1,China,Dongshan Precision Manufacturing,Precision castings 
1696,Chen Dejun,1,China,Shentong Express,Delivery 
1697,Yan Jianjun,1,China,Zenitek Group,"Information, investment"
1698,Huang Shaowu,1,China,SinoPostgraduate ,"Mobile phones, logistics, real estate "
1699,Mi Enhua,1,China,Hualing  ,"Real Estate, livestock"
1700,Bu Yang,1,China,Suning,"Household appliance retail, property"
