Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1609,Alan Gerry,2.2,United States,Cablevision,Media
1610,Alberto Siccardi ,2.2,Switzerland,Medacta ,Medical Devices
1611,Alexander Mamut,2.2,Russia,A&NN Capital Fund Management,Investments
1612,Alexander Svetakov,2.2,Russia,Absolut,Real Estate
1613,Alexandra Daitch,2.2,United States,Cargill,Agriculture
1614,Alexey Repik,2.2,Russia,R-Pharm,Pharmaceuticals
1615,Alice N Schwartz,2.2,United States,Bio-Rad Laboratories,Pharmaceuticals
1616,Aloke Lohia,2.2,Thailand,Indorama Ventures,Chemicals
1617,Andrew W. Houston,2.2,United States,Dropbox,Cloud Solutions
1618,Anne Beaufour,2.2,Switzerland,Ipsen,Pharmaceuticals
1619,B Parthasaradhi Reddy,2.2,India,Hetero Drugs,Pharmaceuticals
1620,Barry Strenlicht ,2.2,United States,Starwood Capital ,Asset Management
1621,Barry Zekelman,2.2,Canada,JMC Steel,Metals & Mining
1622,Bob Parsons,2.2,United States,GoDaddy,Web Hosting
1623,Bruce Cheng Chung-Hua,2.2,Taiwan,Delta,Semiconductor
1624,Cai Hongzhu、Cai Kaiyun,2.2,China,Hubei Daohuaxiang ,Food Processing
1625,Cao Longxiang、Zhou Guodi,2.2,China,Jumpcan,Pharmaceuticals
1626,Carlos Hank Rhon,2.2,Mexico,Grupo Financiero Interacciones,Banking
1627,Chan Tan Ching Fen,2.2,Hong Kong,Hang Lung,Estate Holding
1628,Chee Chen Tung,2.2,Hong Kong,Johnson Electric ,Industrial Products
1629,Chen Xueling,2.2,China,M&G Stationery,Consumer Goods
1630,Chen Yidan,2.2,China,Tencent,Internet Services
1631,Clement Fayat,2.2,France,Fayat Group,Construction
1632,Doris Fisher,2.2,United States,GAP,Apparel & Accessories
1633,Eddie Healey,2.2,United Kingdom,Meadowhall,Real Estate
1634,Edward Bass,2.2,United States,Disney,Entertainment
1635,Esther Grether,2.2,Switzerland,Swatch ,Luxury Goods
1636,Fang Hongbo,2.2,China,Midea,Household Appliances
1637,Frank H Laukien,2.2,United States,Bruker,Healthcare
1638,Glenn Dubin,2.2,United States,Highbridge Capital Management,Asset Management
1639,Henri Beaufour,2.2,United Kingdom,Ipsen,Pharmaceuticals
1640,Henry Swieca,2.2,United States,Talpion Fund Management,Asset Management
1641,Hou Juncheng,2.2,China,Proya Cosmetics,Cosmetics
1642,Hu Gengxi、Chen Yanni,2.2,China,Wolwo Pharma,Pharmaceuticals
1643,Ian Henrick Lundin,2.2,Switzerland,Nemesia,Oil & Gas
1644,James Dinan,2.2,United States,York Capital Management,Asset Management
1645,Jerry Yang,2.2,United States,Yahoo,Software & Services
1646,Jerzy Starak,2.2,Poland,Polpharma,Pharmaceuticals
1647,John Arrillaga,2.2,United States,Investments,Real Estate
1648,John B Hess,2.2,United States,Hess,Oil & gas
1649,John Leigh,2.2,Hong Kong,CLP,Energy
1650,Josef Boquoi,2.2,Germany,Bofrost,Food & Beverages
1651,Joseph Grendys,2.2,United States,Koch Foods,Food Processing
1652,Karel Van Eerd,2.2,Netherlands,Jumbo ,Multi-Brand Retail
1653,Katherine Tanner,2.2,United States,Cargill,Agriculture
1654,Kavitark Ram Shriram,2.2,United States,Alphabet,Media
1655,Ke Jinlong、Wang Chunchan,2.2,China,Da Shen Lin,Pharmaceuticals
1656,Ke Yunfeng、Liang Xiaolin,2.2,China,Da Shen Lin,Pharmaceuticals
1657,Lee Boo-Jin,2.2,South Korea,Samsung ,Consumer Electronics
1658,Li Jiaquan,2.2,China,Lomon ,Investments
1659,Li Zhen,2.2,China,Anhui Guoxuan,Green Energy
1660,Liu Yingqi,2.2,China,Yeahka,Financial Management
1661,Lucy Stitzer,2.2,United States,Cargill,Agriculture
1662,Lukas Henrik Lundin,2.2,Switzerland,Nemesia,Oil & Gas
1663,Miguel Krigsner,2.2,Brazil,Grupo Boticario,Cosmetics
1664,Nandan Nilekani,2.2,India,Infosys,Information Technology
1665,Otto Happel,2.2,Switzerland,GEA,Machinery
1666,Pan Gang,2.2,China,Yili,Dairy 
1667,Rainer Bickle,2.2,Germany,SEW EURODRIVE,Machinery
1668,Rajan Raheja,2.2,India,Exide Industries,Auto Components
1669,Richard Peery,2.2,United States,Investments,Real Estate
1670,Romano Minozzi ,2.2,Italy,Snam,Energy
1671,Sam Zell,2.2,United States,Equity Group Investments,Investments
1672,Sarah MacMillan,2.2,United States,Cargill,Agriculture
1673,Serge Godin,2.2,Canada,CGI,Information Technology
1674,Shi Wenbo,2.2,China,HengAn ,Personal Care
1675,Shmuel Harlap,2.2,Israel,Mobileye,Auto Components
1676,Stanley Hubbard,2.2,United States,Hubbard Broadcasting,Media
1677,Steven Tisch,2.2,United States,New York Giants,Sports
1678,Stewart Horejsi,2.2,United States,Berkshire Hathaway,Investments
1679,Sun Mengquan,2.2,China,Luhua ,Food Processing
1680,T Denny Sanford,2.2,United States,First Premier Bank,Banking
1681,Teruyo Yanai,2.2,Japan,Fast Retailing,Multi-Brand Retail
1682,Todd McKinnon,2.2,United States,Okta,Cloud Solutions
1683,Walter Droege,2.2,Germany,Droege International,Investment Management
1684,Wang Han,2.2,China,JuneYao ,Investments
1685,Wang Jilei,2.2,China,ZTO,Logistics
1686,Wang Yanqing、Chen Liang,2.2,China,Guangwei Composites,Chemicals
1687,Wim Van Der Leegte,2.2,Netherlands,VDL Groep,Auto Components
1688,Xue Xiangdong,2.2,China,DHC Digital ,Software & Services
1689,Yang Jian、Xu Xiaoqun,2.2,China,Zhongliang,Developer
1690,Yang Lin,2.2,United States,VeSync,Consumer Goods
1691,Ye Yanqiao,2.2,China,Haitian,Food Processing
1692,Yu Rong,2.2,China,Health 100,Healthcare
1693,Yuji Otsuka,2.2,Japan,Otsuka,Healthcare
1694,Zhang Xiaolong,2.2,China,Tencent,Internet Services
1695,Zhang Xuansong,2.2,China,Yonghui Superstores,Grocery
1696,Zhang Zhongneng、Guo Meilan,2.2,China,HEC,Consumer Electronics
1697,Zhong Shengjian,2.2,China,Yanlord,Developer
1698,Zhou Yongli,2.2,China,Yongli ,Apparel & Accessories
1699,Amy Wyss,2.1,United States,Synthes,Medical Devices
1700,Bharat Desai、Neerja Sethi,2.1,United States,Syntel,Enterprise Software
1701,Bu Yang,2.1,China,Suning,E-Commerce
1702,Charlotte Soderstrom,2.1,Sweden,H&M,Apparel & Accessories
1703,Chen Guoxiang,2.1,China,Xiangsheng ,Developer
1704,Chen Wenyuan、Zhang Qian,2.1,China,HYC,Equipments
1705,Christian Latouche,2.1,France,Fiducial,Accounting
1706,Dan Wilks,2.1,United States,Wilks Masonry,Energy
1707,Eddie Zakay,2.1,United Kingdom,Topland ,Real Estate
1708,Edward Rogers III,2.1,Canada,Rogers Communications,Telecommunications
1709,Elizabeth T Sy,2.1,Philippines,SM Investments,Multi-Brand Retail
1710,Emilio Azcarraga Jean,2.1,Mexico,Televisia,Media
1711,Erik Paulsson,2.1,Sweden,SkiStar,Construction
1712,Ezra Nahmad,2.1,Monaco,Art Collector,Art
1713,Farris Wilks,2.1,United States,Wilks Masonry,Energy
1714,Gavril Yushvaev,2.1,Russia,Wimm -Bill- Dann,Food & Beverages
1715,Hamad Bin Jassim Bin Jaber Al Thani,2.1,Qatar,Deutsche Bank,Banking
1716,Henry Ross Perot Jr,2.1,United States,Perot Systems,Consumer Electronics
1717,Herbert Allen Jr,2.1,United States,Allen & Co,Banking
1718,Hu Baosen,2.1,China,Henan Jianye ,Developer
1719,Ivan Chrenko,2.1,Slovakia,HB Reavis,Developer
1720,J Hyatt Brown,2.1,United States,Brown & Brown,Insurance
1721,Jacques D'Amours,2.1,Canada,Alimentation Couche Tard,Multi-Brand Retail
1722,Jaime Gilinski Bacal,2.1,Colombia,Banco GNB,Banking
1723,Joy Alukkas,2.1,India,Joy Alukkas,Jewellery
1724,Karl-Johan Persson,2.1,Sweden,H&M,Apparel & Accessories
1725,Ke Kangbao,2.1,China,Da Shen Lin,Pharmaceuticals
1726,Ken Xie,2.1,United States,Fortinet,Cyber Security
1727,Kevin Plank,2.1,United States,Under Armour,Sports Equipments
1728,Lee Hae-Jin ,2.1,South Korea,Naver,Internet Services
1729,Leena Gandhi Tewari,2.1,India,USV,Pharmaceuticals
1730,Li Feilie,2.1,China,Feishang,Metals & Mining
1731,Li Xuhui,2.1,China,Haitian,Food Processing
1732,Lottie Tham,2.1,Sweden,H&M,Apparel & Accessories
1733,Luo Yangyong、Liu Yuxia,2.1,China,Anning Iron And Titanium,Metals & Mining
1734,Mahendra Chimanlal Choksi,2.1,India,Asian Paints,Chemicals
1735,Maria De Lourdes Egydio Villela,2.1,Brazil,Itau Unibanco,Banking
1736,Nikolai Buinov,2.1,Russia,Irkutsk Oil Company,Energy
1737,Pan Sutong,2.1,Hong Kong,Goldin,Developer
1738,Patrik Tkac,2.1,Slovakia,Metro,Multi-Brand Retail
1739,Peter Szulczewski,2.1,United States,Wish ,E-Commerce
1740,Prayudh Mahagitsiri,2.1,Thailand,Quality Coffee Products,Food Processing
1741,Richard Yuengling Jr,2.1,United States,Yuengling,Alcoholic Beverages
1742,Rudy Ma,2.1,Taiwan,Yuanta,Financial Services 
1743,S Daniel Abraham,2.1,United States,Slim Fast,Cosmetics
1744,Saket Burman,2.1,United Arab Emirates,Dabur,Consumer Goods
1745,SD Shibulal,2.1,India,Infosys,Information Technology
1746,Sergey Katsiev,2.1,Russia,Megapolis,Logistics
1747,Shigefumi Wada,2.1,Japan,OBIC,Office Automation
1748,Sol Zakay,2.1,United Kingdom,Topland ,Real Estate
1749,Solomon Lew,2.1,Australia,Premier Investments,Multi-Brand Retail
1750,Steven Schuurman,2.1,Netherlands,Elastic,Enterprise Software
1751,Tom Persson ,2.1,Sweden,H&M,Apparel & Accessories
1752,Toshio Motoya,2.1,Japan,APA Group,Hospitality
1753,Vivek Chaand Sehgal,2.1,India,Motherson Sumi Systems,Auto Components
1754,Vladimir Iorich,2.1,Switzerland,Pala Investments,Investments
1755,W Herbert Hunt,2.1,United States,Petro Hunt,Energy
1756,William F Austin,2.1,United States,Starkey Hearing Technologies,Medical Devices
1757,Wu Shangzhi,2.1,China,CDH ,Investments 
1758,Xie Liangzhi、Li Hanyuan,2.1,China,Sinocelltech,Biotechnology
1759,Yang Xuegang,2.1,China,Risun,Petrochemicals
1760,Yu Guoxiang,2.1,China,New Hengde ,Investments
1761,Yuri Shefler,2.1,Switzerland,SPI Group,Alcoholic Beverages
1762,Yusaku Maezawa,2.1,Japan,Start Today,E-Commerce
1763,Zhao Bin,2.1,China,Agora,Audio Technologies
1764,Airat Shaimiev,2,Russia,TAIF Group,Energy
1765,Albert Shigaboutdinov,2,Russia,TAIF Group,Energy
1766,Alberto Prada,2,Italy,Prada,Luxury Goods
1767,Anita Zucker,2,United States,Intertech,Chemicals
1768,Antonio Luiz Seabra ,2,United Kingdom,Natura & Co,Cosmetics
1769,Beda Diethelm,2,Switzerland,Sonova ,Healthcare
1770,Bris Rocher,2,France,Groupe Rocher,Cosmetics
1771,Chao Teng-Hsiung ,2,Taiwan,Farglory ,Developer
1772,Chen Danian,2,China,WiFi Master,Networking Solutions
1773,Chen Qiongxiang,2,China,CATL,Green Energy
1774,Christopher Dawson,2,United Kingdom,The Range,E-Commerce
1775,Craig Mccaw,2,United States,Pendrell,Telecommunications
1776,David、Vicky Teoh,2,Australia,TPG Telecom,Telecommunications
1777,David Hindawi,2,United States,Tanium,Cyber Security
1778,Dinesh Krishnaswamy,2,India,Infosys,Information Technology
1779,Douglas Hsu Hsu-Tung   ,2,China,Far Eastern,Financial Services
1780,Douglas Perkins,2,United Kingdom,Specsavers,Eye Wear
1781,Eduardo Eurnekian,2,Argentina,Aeropuertos,Airport Operations
1782,Ermirio Pereira de Moraes,2,Brazil,Grupo Votorantim,Banking
1783,Folorunsho Alakija,2,Nigeria,Famfa,Energy
1784,Frank Mccourt,2,United States,Los Angeles Dodgers,Sports
1785,Fritz Draexlmaier,2,Germany,Draexlaimer,Auto Components
1786,Garibaldi Thohir,2,Indonesia,Adaro energy,Energy
1787,George Argyros,2,United States,Argyros,Real Estate
1788,Gudrun Heine,2,Germany,Storz,Medical Devices
1789,Hal Jackman,2,Canada,EL Finance,Insurance
1790,Hans Langer,2,Germany,EOS ,Equipments
1791,Helen Johnson-Leipold,2,United States,SC Johnson & Sons,Consumer Goods
1792,Henry Laufer,2,United States,Renaissance Technologies,Asset Management
1793,Herbert Fisk Johnson III,2,United States,SC Johnson & Sons,Consumer Goods
1794,Huang Chiheng,2,China,Helenbergh,Developer
1795,Huang Yimeng,2,China,Xd,Gaming
1796,Igor Makarov,2,Russia,Itera,Energy
1797,Jitse Groen,2,Netherlands,Just Eat Takeaway.com,Online Delivery
1798,Joao Roberto Marinho,2,Brazil,Grupo Globo,Media
1799,Johan Eliasch,2,United Kingdom,Head,Apparel & Accessories
1800,John Dorrance III,2,Ireland,Campbell Soup,Food Processing
1801,John Magnier,2,Ireland,Barchester Healthcare,Healthcare
1802,Jorge Gerdau,2,Brazil,Metalurgica Gerdau,Metals & Mining
1803,Jorge Moll Filho,2,Brazil,Rede D'or,Healthcare
1804,Jose Roberto Marinho,2,Brazil,Grupo Globo,Media
1805,Lang Walker,2,Australia,Walker Corp,Developer
1806,Li Guangyu、Li Hua,2,China,Huayu Education,Education
1807,Li Lin,2,China,Huobi Technology,Crypto Exchange
1808,Liang Guangwei,2,China,Huaqiang,Investments
1809,Lin Zhixiong,2,China,Double Medical Technology,Medical Devices
1810,Liu Dongsheng、Zhang Ning,2,China,Red Avenue,Chemicals
1811,Lloyd D Frink,2,United States,Zillow,Online Marketplace
1812,Lo Ka Shui,2,Hong Kong,Great Eagle ,Estate Holding
1813,Louis Le Duff ,2,France,Groupe Le Duff,Restaurant
1814,Lucio & Susan Co,2,Philippines,Cosco Capital,Grocery
1815,Lutz Mario Helmig,2,Germany,Aton,Healthcare
1816,Mahendra Prasad ,2,India,Aristo Pharmaceuticals,Pharmaceuticals
1817,Marco Vacchi,2,Italy,IMA Group,Machinery
1818,Maria Helena Moraes Scripilliti,2,Brazil,Grupo Votorantim,Banking
1819,Marina Prada ,2,Italy,Prada,Luxury Goods
1820,Mark Leonard,2,Canada,Constellation Software,Software & Services
1821,Mary Perkins,2,United Kingdom,Specsavers,Eye Wear
1822,Mathias Döpfner,2,Germany,Axel Springer ,Publishing
1823,Meg Whitman,2,United States,eBay,E-Commerce
1824,Mei Zhiming,2,China,GLP,Estate Holding
1825,Michael Hintze,2,United Kingdom,CQS,Asset Management
1826,Michael Lee-Chin,2,Canada,National Commercial Bank,Banking
1827,Michal Solowow,2,Poland,Synthos,Chemicals
1828,Minoru Otsuka,2,Japan,Otsuka,Healthcare
1829,Mitchell Goldhar,2,Canada,SmartCentres,Real Estate
1830,Naoki Tada,2,Japan,Sundrug,Drug Store Chain
1831,Nicolas Berggruen,2,United States,Berggruen,Investments
1832,Orion Hindawi,2,United States,Tanium,Cyber Security
1833,Patricia Angelini Rossi,2,Chile,Antarchille,Investments
1834,Pavel Baudis,2,Czech Republic,Avast,Cyber Security
1835,Philip Fayer,2,Canada,Nuvei ,Payment Solutions
1836,Radik Shaimiev,2,Russia,TAIF Group,Energy
1837,Roberto Irineu Marinho,2,Brazil,Grupo Globo,Media
1838,Ron Burkle,2,United Kingdom,Yucaipa Companies,Asset Management
1839,Ruan Shuilong,2,China,Lonsen ,Chemicals
1840,Rustem Sulteev,2,Russia,TAIF Group,Energy
1841,S Curtin Johnson,2,United States,SC Johnson & Sons,Consumer Goods
1842,Shailesh Chimanlal Choksi,2,India,Asian Paints,Chemicals
1843,Shamsheer Vayalil,2,United Arab Emirates,VPS Healthcare,Healthcare
1844,Shang Jiyong,2,China,Wanda ,Chemicals
1845,Shang Xiaobo、Deng Yefang,2,China,Honglu Steel Structure,Construction Materials
1846,Shao Qinxiang,2,China,Garden ,Industrial Products
1847,Sun Qinghuan,2,China,MLS,Green Energy
1848,Susan Slavik Williams,2,United States,WW Grainger,Industrial Products
1849,Sybill Storz,2,Germany,Storz,Medical Devices
1850,Tahir,2,Indonesia,Bank Mayapada,Banking
1851,Theodore Permadi Rachmat,2,Indonesia,Triputra Group,Agriculture
1852,Thor Bjorgolfsson,2,United Kingdom,Play,Telecommunications
1853,Tony Chen Shih-Ching、Chiang Tsui-Ying  ,2,Taiwan,Largan,Consumer Electronics
1854,Vadim Moshkovich,2,Russia,Rusagro,Agriculture
1855,Vikas Oberoi,2,India,Oberoi Realty ,Developer
1856,Vildan Gülcelik,2,Turkey,ENKA,Construction
1857,Vladimir Bogdanov,2,Russia,Surgutneftegas,Energy
1858,Wang Miaotong、Wang Yifeng,2,China,Century Huatong Automotive Part,Gaming
1859,William Foley,2,United States,FGL,Insurance
1860,Winnie Johnson-Marquart,2,United States,SC Johnson & Sons,Consumer Goods
1861,Wu Bo,2,China,Estun,Equipments
1862,Xie Jia,2,China,DJI,Consumer Goods
1863,Yan Jianjun,2,China,Zenitek ,Investments
1864,Yuri Milner,2,United States,Mail.ru,Investments
1865,Yusuf Hamied,2,India,Cipla,Pharmaceuticals
1866,Yves-Loic Martin,2,France,Eurofins Scientific,Laboratory Services
1867,Zhang Yuqiang,2,China,Zhenshi  ,Metals & Mining
1868,Aristotelis Mistakidis,1.9,Switzerland,Glencore,Commodities
1869,Aydin Dogan,1.9,Turkey,Dogan Group,Energy
1870,Camilla de Godoy Bueno Grossi,1.9,United Kingdom,DASA,Healthcare
1871,Chen Jinshi,1.9,China,Zhongnan ,Construction
1872,Chen Qixing,1.9,China,Changying,Consumer Electronics
1873,Christiane Schoeller,1.9,Germany,Verlagsgruppe Georg Von Holtzbrinck ,Publishing
1874,Christoph Henkel,1.9,United Kingdom,Henkel ,Chemicals
1875,Dai Xuebin、Dong Xiang,1.9,China,Lanrun,Developer
1876,Daniel Maté,1.9,Switzerland,Glencore,Commodities
1877,David Booth,1.9,United States,Dimensional Fund Advisors,Asset Management
1878,Ding Lieming,1.9,China,Betta Pharmaceutical,Pharmaceuticals
1879,Divyank Turakhia,1.9,United Arab Emirates,Media.net,Advertising
1880,Dmitry Pumpyansky,1.9,Russia,TMK,Steel Pipes
1881,Fang Zhancheng,1.9,China,Haitian,Food Processing
1882,Guo Ziwen、Jiang Miner,1.9,China,Aoyuan,Estate Holding
1883,Gustavo Cisneros,1.9,Venezuela,Grupo Cisneros,Media
1884,Henning Conle,1.9,United Kingdom,Sirosa,Real Estate
1885,Hu Xingrong,1.9,China,Doof,Developer
1886,Idan Ofer,1.9,Israel,Israel Corporation,Chemicals
1887,Ismael Borges Trajano,1.9,Brazil,Magazine Luiza,Multi-Brand Retail
1888,Jacob Brunsborg,1.9,Denmark,JYSK,Furnishing
1889,Jayshree Ullal,1.9,United States,Arista Networks,Networking Solutions
1890,Jerry Moyes,1.9,United States,Knight-Swift Transportation,Logistics
1891,Jiang Yintai,1.9,China,Daimay,Auto Components
1892,Jing Xiandong,1.9,China,Alibaba,E-Commerce
1893,John Bloor,1.9,United Kingdom,Bloor Homes,Developer
1894,Jonathan Burrell,1.9,United States,Garmin,Consumer Electronics
1895,Katarina Martinson,1.9,Sweden,LE Lundbergforetagen,Investments
1896,Kostyantyn Zhevago,1.9,Ukraine,Ferrexpo,Metals & Mining
1897,Lale Tara,1.9,Turkey,ENKA,Construction
1898,Li Hongjing,1.9,China,Autel,Information Technology
1899,Li Min,1.9,China,Rockchip Electronics,Semiconductor
1900,Li Rucheng,1.9,China,Youngor,Apparel & Accessories
1901,Li Weiwei,1.9,China,37 Interactive Entertainment,Gaming
1902,Li Wenmei、Wang Jihua,1.9,China,Wondfo Biotech,Laboratory Services
1903,Li Xubing,1.9,China,Geely ,Automobile
1904,Li Zhibiao,1.9,China,Haoyue Personal Care,Cosmetics
1905,Li Zhijun,1.9,China,Double Medical Technology,Medical Devices
1906,Liang Jiankun、Liang Jie,1.9,China,Hanrui Cobalt,Metals & Mining
1907,Liang Xinjun,1.9,Singapore,Fosun ,Investments
1908,Liang Yanfeng,1.9,China,Zhonggeng ,Developer
1909,Lin Chen-Hai,1.9,Taiwan,Pao Chia,Estate Holding
1910,Lin Feng,1.9,China,CIFI,Developer
1911,Liu Jilu、Liu Lingyun,1.9,Hong Kong,SF,Logistics
1912,Louise Lindh,1.9,Sweden,LE Lundbergforetagen,Investments
1913,Lyu Dalong,1.9,China,Willsemi,Semiconductor
1914,Markus Persson,1.9,United States,Minecraft,Gaming
1915,Martin Bouygues,1.9,France,Bouygues,Construction
1916,Mette Brunsborg,1.9,Denmark,JYSK,Furnishing
1917,Michael Xie,1.9,United States,Fortinet,Cyber Security
1918,Mustafa Rahmi Koc,1.9,Turkey,Koc,Energy
1919,Nithin Kamath,1.9,India,Zerodha,Broking
1920,Olgun Zorlu,1.9,Turkey,Zorlu,Energy
1921,Olivier Bouygues,1.9,France,Bouygues,Construction
1922,Pedro de Godoy Bueno,1.9,Brazil,DASA,Healthcare
1923,Peter Buck,1.9,United States,Subway,Food & Beverages
1924,Peter Unger,1.9,Germany,Auto-Teile-Unger ,Auto Components
1925,Putera Sampoerna,1.9,Indonesia,Sampoerna,Agriculture
1926,Sam Goi,1.9,Singapore,Tee Yih Jia,Food Processing
1927,Sandeep Pravinbhai Engineer,1.9,India,Astral Poly Technik,Construction Materials
1928,Semahat Arsel,1.9,Turkey,Koc,Energy
1929,Stefan Von Holtzbrinck,1.9,Germany,Verlagsgruppe Georg Von Holtzbrinck ,Publishing
1930,Stephen Feinberg,1.9,United States,Cerberus Capital Management,Asset Management
1931,Steven Klinsky,1.9,United States,New Mountain Capital,Asset Management
1932,Thomas Bruch,1.9,Germany,Globus Retail,Multi-Brand Retail
1933,Tim Draper,1.9,United States,Draper Associates,Crypto Currency
1934,Trevor R Milton,1.9,United States,Nikola,E-Cars
1935,Vijay Chauhan,1.9,India,Parle Products,Consumer Goods
1936,Wang Mingwang、Cai Die,1.9,China,Sunwoda,Green Energy
1937,Wang Yiming,1.9,China,Ginlong Technologies,Industrial Products
1938,Wang Zhenghua、Wang Yu,1.9,China,Spring Airlines,Airport Operations
1939,Wei Ing-Chou ,1.9,Taiwan,Ting Hsin,Food & Beverages
1940,Wei Jinkun、Wei Lidong,1.9,China,Weaver Network,Enterprise Software
1941,Wen Pengcheng,1.9,China,Wens,Agriculture
1942,Wen Yilong,1.9,China,RELX,Consumer Goods
1943,Wu Chaoqun,1.9,China,Qianhe,Food Processing
1944,Wu Yingming,1.9,China,CATL,Green Energy
1945,Wu Zhenxing,1.9,China,Haitian,Food Processing
1946,Xie Zilong、Chen Xiulan,1.9,China,Laobaixing,Drug Store Chain
1947,Xu Guozhong,1.9,China,Guomao,Equipments
1948,Yang Erzhu,1.9,China,Country Garden,Developer
1949,Yang Keng,1.9,China,Languan ,Developer
1950,Yen Chen Lilian ,1.9,Taiwan,Yulon,Automobile
1951,Yitzhak Tshuva,1.9,Israel,Delek Group,Developer
1952,Yuri Gushchin,1.9,Seychelles,United Confectioners,Chocolates & Confectionery
1953,Zan Shengda,1.9,China,Zongyi ,Investments
1954,Zeng Kaitian,1.9,China,37 Interactive Entertainment,Gaming
1955,Zhang Keqiang,1.9,China,Poly,Investments
1956,Zhang Ronghua,1.9,China,Rockcheck,Iron & Steel 
1957,Zhang Shilong,1.9,China,SG Micro ,Semiconductor
1958,Zhang Yongping,1.9,China,Xiushuijie,Estate Holding
1959,Zhou Jian,1.9,China,UBtech,Consumer Goods
1960,Zhu Xingliang,1.9,China,Gold Mantis,Construction
1961,Zhu Yiwen、Zhu Jianqiao,1.9,China,Hygia,Biotechnology
1962,Alan Howard,1.8,Switzerland,Brevan Howard Asset Management,Asset Management
1963,Alexandra Andresen,1.8,Norway,Ferd,Asset Management
1964,Amit Burman,1.8,India,Dabur,Consumer Goods
1965,Andrei Kosogov,1.8,Russia,Alfa,Energy
1966,Arthur Demoulas,1.8,United States,Market Basket,Multi-Brand Retail
1967,Arun Bharat Ram,1.8,India,SRF,Chemicals
1968,Asok Kumar Hiranandani,1.8,Singapore,Royal Group Holdings,Construction
1969,Bhadresh Shah,1.8,India,AIA Engineering,Equipments
1970,Bill Adderley,1.8,United Kingdom,Dunelm ,Consumer Goods
1971,Charlie Munger,1.8,United States,Berkshire Hathaway,Investments
1972,Chelia Cohen Safra,1.8,Brazil,Investments,Investments
1973,Chen Gang,1.8,China,Aikosolar,Green Energy
1974,Chen Jiancheng、Chen Yanni,1.8,China,Wolong  ,Industrial Products
1975,Christian Bertermann,1.8,Germany,Auto1,Automobile
1976,Conni Jonsson,1.8,Sweden,EQT,Asset Management
1977,David C Paul,1.8,United States,Globus Medical,Healthcare
1978,Dieter Schnabel,1.8,Germany,Helm,Commodities
1979,Donald Ray Horton,1.8,United States,DR Horton Homebuilding,Construction
1980,Duan Yongping,1.8,United States,BBK ,Investments
1981,Edward Lampert,1.8,United States,Sears,Asset Management
1982,Feng Huanpei、Fan Zhaoxia,1.8,China,Jing Yun Tong,Green Energy
1983,Fernando Henrique Borges Trajano,1.8,Brazil,Magazine Luiza,Multi-Brand Retail
1984,Forrest Preston,1.8,United States,Life Care Centers of America,Elderly Care
1985,Francois Feuillet ,1.8,France,Trigano ,Auto Components
1986,Franziska Wurbser,1.8,Germany,Rational,Machinery
1987,Gabriella Meister,1.8,Germany,Rational,Machinery
1988,Gary Michelson,1.8,United States,Medtronic,Medical Devices
1989,Guilherme Peirao Leal,1.8,Brazil,Natura & Co,Cosmetics
1990,Hakan Koç,1.8,Germany,Auto1,Automobile
1991,Hans Melchers,1.8,Netherlands,Hal Trust,Investments
1992,Hans-Werner Hector,1.8,Germany,SAP,Enterprise Software
1993,Horst Wortmann,1.8,Germany,Wortmann,Apparel & Accessories
1994,Hussain Sajwani,1.8,United Arab Emirates,Damac Properties,Developer
1995,Ilkka Herlin,1.8,Finland,KONE,Equipments
1996,Ilona Herlin,1.8,Finland,KONE,Equipments
1997,Irene Lee Yun Lien,1.8,Hong Kong,Hysan,Estate Holding
1998,J Tomilson Hill,1.8,United States,Blackstone Group,Asset Management
1999,Jiao Zheng,1.8,China,CDH ,Investments 
2000,Jimmy John Liautaud,1.8,United States,Jimmy John's,Food & Beverages
2001,John Farber,1.8,United States,Frutaroma,Chemicals
2002,John Liew,1.8,United States,AQR Capital,Asset Management
2003,Jonathan Nelson,1.8,United States,Providence Equity Partners,Asset Management
2004,Katherina Andresen,1.8,Netherlands,Ferd,Asset Management
2005,Keeree Kanjanapas,1.8,Thailand,BTS Skytrain,Logistics
2006,Kenny Troutt,1.8,United States,Excel Communications,Telecommunications
2007,Kentaro Ogawa,1.8,Japan,Zensho,Restaurant
2008,Leslie Alexander,1.8,United States,Houston Rockets,Sports
2009,Liang Liangsheng,1.8,Hong Kong,C-Bons ,Personal Care
2010,Liang Qin、Wang Yi,1.8,China,Yangjie Technology,Semiconductor
2011,Lin Wei $ family,1.8,China,CIFI,Developer
2012,Lin Yi,1.8,China,Shenglong,Developer
2013,Liu Xuebin、Li Suwen,1.8,China,Cinese,Developer
2014,Lu Zhaoxi,1.8,China,Alibaba,E-Commerce
2015,Luigi Cremonini,1.8,Italy,Cremonini Group,Meat Products
2016,Mehmet Nazif Gunal,1.8,Turkey,Mapa Group,Construction
2017,Michael Heine,1.8,Australia,Netwealth Group,Asset Management
2018,Niu Yishun、Niu Teng ,1.8,China,Hixih ,Chemicals
2019,Patrick Hanrahan,1.8,United States,Tableau Software,Data Visualisation
2020,Paul Foster ,1.8,United States,Western Refining,Energy
2021,Philippe Ginestet,1.8,France,GiFi,Multi-Brand Retail
2022,Pierre Karl Péladeau,1.8,Canada,Quebecor,Media
2023,Raja Bagmane,1.8,India,Bagmane Developers,Developer
