Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1645,Peter Buck,1.4,United States,Subway,Hospitality
1646,Peter Nygard,1.4,Bahamas,Nygard International,"Textiles, Apparels & Accessories"
1647,Petter Stordalen,1.4,Norway,Nordic Choice Hotel,Hospitality
1648,Pier Luigi Piana,1.4,Italy,Loro Piana,Textiles
1649,Qi Jinxing、Qi Jiaqi,1.4,China,Binjiang,Real Estate
1650,Rakesh Jhunjhunwala,1.4,India,Rare Enterprises,Investments
1651,Red McCombs,1.4,United States,Red McCombs Automotive,Automobiles & Auto Components
1652,Remo Ruffini,1.4,Italy,Moncler,Textiles
1653,Rodolphe Marchais,1.4,France,TAT Group,Aviation
1654,Roman Avdeev,1.4,Russia,Credit Bank Of Moscow,Banking
1655,Rong Zhijian,1.4,Hong Kong,Citic Pacific,Investments
1656,Ryan Graves,1.4,United States,Uber Technologies,Technology
1657,Sam Buckeridge,1.4,Australia,Buckeridge Group,Construction
1658,Scott Simplot,1.4,United States,JR Simplot,Frozen food
1659,Sergio Lins Andrade,1.4,Brazil,Andrade Gutierrez,Construction
1660,Shen Xiaoping,1.4,China,Tongding,TMT
1661,Shi Zhengfu、Zhai Li,1.4,China,Tonghua,Investments
1662,Thomas Lau,1.4,Hong Kong,Lifestyle,Real Estate
1663,Tong Jinquan,1.4,China,Changfeng,Real Estate
1664,Tu Guoshen,1.4,China,Zhongheng Huizhi Investment,Investments
1665,Urs Wietlisbach,1.4,Switzerland,Partners Group,Financial Services
1666,Vincent Lo,1.4,Hong Kong,Shui On,Real Estate
1667,Wang Junjin,1.4,China,JuneYao,Investments
1668,Wei Ing-Chou,1.4,China,Ting Hsin,Food & Beverages
1669,William F Austin,1.4,United States,Starkey Hearing Technologies,Hearing Aid
1670,William Fung,1.4,Hong Kong,Li & Fung,Logistics
1671,William Macaulay,1.4,United States,First Reserve,Energy
1672,William Stone,1.4,United States,SS&C Technologies Holdings,Technology
1673,Wu Qiang,1.4,China,JD Capital,Investments
1674,Xu Jiangang、Xu Feijun,1.4,China,Gangtai,Real Estate
1675,Xu Xiong,1.4,China,Eastern Pioneer,Education
1676,Xu Ziquan、Kang Ning,1.4,China,Jetsen,TMT
1677,Yao Xinquan,1.4,China,DunAn,Manufacturing
1678,Ye Lipei,1.4,Hong Kong,Super Ocean,Real Estate
1679,Yi Rubo,1.4,China,Zhongall,Real Estate
1680,Zelimkhan Mutsoev,1.4,Russia,Regions Group,Construction
1681,Zheng Jianming,1.4,Hong Kong,Shunfeng PV,New energy
1682,Zhou Liwu、Han Xiaofang,1.4,China,Xinyuan Filter,Manufacturing
1683,Zhou Yongli,1.4,China,Yongli,Textiles
1684,Zhou Yunjie,1.4,China,ORG Packaging,Packaging
1685,Zhu Yicai、Wu Xueqin,1.4,China,Yurun,Food & Beverages
1686,Abdulla Ahmed Al Ghurair,1.3,United Arab Emirates,Mashreq Bank,Banking
1687,Alexander Dzhaparidze,1.3,Russia,Eurasia Drilling,Energy
1688,Alexander Machkevitch,1.3,Kazakhstan,Eurasian Natural Resources,Mining
1689,Ali Ibrahim Agaoglu,1.3,Turkey,Agaoglu,Construction
1690,Alijan Ibragimov,1.3,Kazakhstan,Eurasian Natural Resources,Mining
1691,Andreas Halvorsen,1.3,United States,Viking Global Investors,Hedge Funds
1692,Andrei Bokarev,1.3,Russia,Transmash Holdings,Manufacturing
1693,Banthoon Lamsam,1.3,Thailand,Kasikornbank,Insurance
1694,Ben Silbermann,1.3,United States,Pinterest,Technology
1695,Bradley Wayne Hughes,1.3,United States,Public Storage,Real Estate
1696,Carol Jenkins Barnett,1.3,United States,Publix,Retail
1697,Carolus Nolet,1.3,Netherlands,Ketel One,Food & Beverages
1698,Charles Edelstenne,1.3,France,Dassault,Aviation
1699,Charles Munger,1.3,United States,Berkshire Hathaway,Investments
1700,Chen Jiancheng & Chen Yanni,1.3,China,Wolong,Manufacturing
1701,Cheng Xue,1.3,China,Haitian,Food flavour
1702,Chung Mong Jin,1.3,South Korea,KCC,Building Materials
1703,Dai Yongge,1.3,China,Renhe,Real Estate
1704,Dan Gertler,1.3,Israel,Dan Gertler International,Mining
1705,Erik Selin,1.3,Sweden,Fastighets AB Balder,Real Estate
1706,Evan Williams,1.3,United States,Twitter,Technology
1707,Fayez Sarofim,1.3,United States,Kinder Morgan,Investments
1708,Fred Mouawad,1.3,Switzerland,Mouawad,Diamonds
1709,Fu Guangming,1.3,China,Sunner,Agriculture
1710,Gregorio Perez Companc,1.3,Argentina,Molinos Rio De La Plata,Food & Beverages
1711,Guido Barilla,1.3,Italy,Barilla Group,Food & Beverages
1712,Guo Donglin,1.3,China,Yishion,Apparel
1713,Gurbachan Singh Dhingra,1.3,India,Berger Paints,Chemicals & Petrochemicals
1714,Gustavo Denegri,1.3,Italy,Diasorrin,Chemicals & Petrochemicals
1715,Hajime Satomi,1.3,Japan,Sega Sammy Holdings,Entertainment
1716,Hary Tanoesoedibjo,1.3,Indonesia,MNC,Media
1717,He Jianliang,1.3,China,Yihe,Real estate
1718,Hong Seok-Joh,1.3,South Korea,BGF Retail,Retail
1719,Huang Bingwen,1.3,China,Dongfeng Printing,Printing
1720,Hur Young-In,1.3,South Korea,SPC group,Food (bakery & fast food)
1721,Jithendra Virwani,1.3,India,Embassy Property Developments,Realty
1722,Johanathan Gray,1.3,United States,Blackstone,Investment management
1723,John Collison,1.3,United States,Stripe,Financial Services
1724,John de Mol,1.3,Netherlands,Endemol,Entertainment
1725,Jon Yarbrough,1.3,United States,Video Gaming Technologies,Gaming
1726,Jonas Kamprad,1.3,United Kingdom,Ikea,Single brand retailing
1727,Julio Bozano,1.3,Brazil,Embraer,Banking
1728,Karel Komarek,1.3,Czech Republic,KKCG,Energy
1729,Ke Xiping,1.3,China,Hengxing,Investments
1730,Keeree Kanjanapa,1.3,Thailand,BTS Skytrain,Logistics
1731,Kenneth Tuchman,1.3,United States,TeleTech Holdings,Business Process
1732,Kerr Neilson,1.3,Australia,Platinum Asset Management,Investments
1733,Kim Taek-Jin,1.3,South Korea,Nc Soft,Entertainment
1734,Kong Jianmin,1.3,China,KWG Property,Real Estate
1735,Kuldip Singh Dhingra,1.3,India,Berger Paints,Chemicals & Petrochemicals
1736,Kutayba Alghanim,1.3,Kuwait,Alghanim Industries,Automobiles & Auto Components
1737,Lens Ainsworth,1.3,Australia,Ainsworth Gaming Technology,Entertainment
1738,Leon Cooperman,1.3,United States,Omega Advisors,Hedge Funds
1739,Lev Kvetnoi,1.3,Russia,Novoroscement,Construction
1740,Li Jun,1.3,China,Leyard,Solar
1741,Lin Yinsun,1.3,China,Zhengbang,"Fodder, cultivation"
1742,Lirio Parisotto,1.3,Brazil,Geracao Futuro L Par Fund,Investments
1743,Liu Bing,1.3,China,Fu Senmei,furniture retailing
1744,Liu Chiping,1.3,China,Tencent,"IT, Entertainment"
1745,Liu Jianmin、Wang Aiqin,1.3,China,Jianxin,Metals
1746,Lu Shengju,1.3,China,Casin,Real estate finance
1747,Luca Barilla,1.3,Italy,Barilla Group,Food & Beverages
1748,Mangal Prabhat Lodha,1.3,India,Lodha,Realty
1749,Manuel Moroun,1.3,United States,Ambassador Bridge,Logistics
1750,Marc Coucke,1.3,Belgium,Omega Pharma,Pharmaceuticals
1751,Margaret Lien,1.3,Singapore,United Overseas Bank,Banking
1752,Maria de Lourdes Egydio Villela,1.3,Brazil,Itau Unibanco,Banking
1753,Mathias Kamprad,1.3,United Kingdom,Ikea,Single brand retailing
1754,Miguel McKelvey,1.3,United States,WeWork,Technology
1755,Minoru Otsuka,1.3,Japan,Otsuka,Technology
1756,Mochtar Riady,1.3,Indonesia,Lippo Group,Real estate
1757,Mohed Altrad,1.3,France,Groupe Altrad,Cement
1758,Mustafa Latif Topbas,1.3,Turkey,Birlesik Magazalar,Food & Beverages
1759,Naoki Tada,1.3,Japan,Sundrug,Drug Store
1760,Nikolai Maximov,1.3,Russia,Maxi Group,Investments
1761,Omid Kordestani,1.3,United States,Google,Technology
1762,Paola Barilla,1.3,Italy,Barilla Group,Food & Beverages
1763,Patokh Chodiev,1.3,Kazakhstan,Eurasian Natural Resources,Mining
1764,Patrice Motsepe,1.3,South Africa,African Rainbow Minerals,Mining
1765,Patrick Collison,1.3,United States,Stripes,Financial Services
1766,Peng Jianhu、Peng Junheng,1.3,China,New Century Cruise,Tourism
1767,Peter Kamprad,1.3,Belgium,Ikea,Single brand retailing
1768,Rajesh Mehta,1.3,India,Rajesh Exports,Jewellery
1769,Robert Citrone,1.3,United States,Discovery Capital Management,Hedge Funds
1770,Robert Fisher,1.3,United States,GAP,Single Brand Retailing
1771,Ryoichi Jinnai,1.3,Japan,Promise Consumer Lender,Financial Services
1772,Saad Hariri,1.3,Lebanon,Saudi Oger,Construction
1773,Salman & Ahmed Rahman,1.3,Bangladesh,Beximco,Pharmaceutical
1774,Samir Mehta,1.3,India,Torrent Pharma,Pharmaceuticals
1775,Samvel Karapetyan,1.3,Russia,Tashir Group,Real Estate
1776,Sandro Veronesi,1.3,Italy,Calzedonia,Single Brand Retailing
1777,Silvio Santos,1.3,Brazil,Grupo Silvio Santos,Media
1778,Soegiarto Adikoesoemo,1.3,Indonesia,AKR,Chemical Trader
1779,Stephen Jarislowsky,1.3,Canada,Jarislowsky Fraser,Investments
1780,Stephen Lansdown,1.3,United Kingdom,Hargreaves Lansdown,Investments
1781,Stephen Saad,1.3,South Africa,Aspen,Pharmaceuticals
1782,Stewart Rahr,1.3,United States,Kinray,Pharmaceuticals
1783,Sudhir Mehta,1.3,India,Torrent Pharma,Pharmaceuticals
1784,Takashi Tada,1.3,Japan,Sundrug,Drug Store
1785,Tang Wee Kit,1.3,Singapore,CK Tang,Multi Brand Retailing
1786,Terry Mathews,1.3,Canada,Mitel Networks,Technology
1787,Tian Ming,1.3,China,Meiya Optoelectronic,"Electronic device, optoelectronic"
1788,Tony Jashanmal,1.3,United Arab Emirates,Jashanmal,Multi Brand Retailing
1789,Torsten Toeller,1.3,Germany,Torsten Toeller Holding,commercial services
1790,Vladimir Scherbakov,1.3,Russia,Avotor Holding,Automobiles & Auto Components
1791,Wang Donghai & Wang Yaqian,1.3,China,Bestsun Energy,"Gas, energy"
1792,Wei Ying-chiao,1.3,China,Ting Hsin,Food & Beverages
1793,Wei Yin-heng,1.3,China,Ting Hsin,Food & Beverages
1794,Wu Xushun,1.3,China,Wuhu Shunrong Automobile,Automobiles & Auto Components
1795,Xiao Chunhong,1.3,China,Honglicheng,Real Estate
1796,Yan Jianjun,1.3,China,Zenitek,TMT
1797,Yuan Fugen,1.3,China,Dongshan Precision Manufacturing,Manufacturing
1798,Zadik Bino,1.3,Israel,Paz Oil,Oil
1799,Zeng Lingshan,1.3,China,Creat,Pharmaceuticals
1800,Zhang Zhirong,1.3,Hong Kong,"Hengsheng, Rongsheng Heavy Industry",Real Estate
1801,Zhou Furen,1.3,China,Xiyang,Agriculture
1802,Zhu Jiman、Bai Lihui,1.3,China,Gloria Pharmaceuticals,Pharmaceuticals
1803,Abdulsamad Rabiu,1.2,Nigeria,Bua,Multi Brand Retailing
1804,Alain Bouchard,1.2,Canada,Alimentation Couche Tard,Multi Brand Retailing
1805,Albert Berner,1.2,Germany,Berner Group,Automobiles & Auto Components
1806,Allan Gray,1.2,South Africa,Allan Gray,Investments
1807,Anders & Soren Westermann,1.2,Denmark,WIDEX,Medical Equipments
1808,Andrei Kosogov,1.2,Russia,Vimpelcom,Telecom
1809,Anne Gittinger,1.2,United States,Nordstrom,Multi Brand Retailing
1810,Anton Kathrein Jr,1.2,Germany,Katherein Werkel,Antenna & Satellite Technology
1811,Barb Van Andel-Gaby,1.2,United States,Amaway,Retailing
1812,Belmiro de Azevedo,1.2,Portugal,Sonae,Multi Brand Retailing
1813,Bent Jensen,1.2,Denmark,Linak Holdings,Manufacturing
1814,Bhadresh Shah,1.2,India,AIA Engineering,Construction & Engineering
1815,Billy Kan,1.2,Hong Kong,CHNG,Energy
1816,Boonchai Bencharongkul,1.2,Thailand,Total Access Communications,Telecom
1817,Brandt Louie,1.2,Canada,London Drugs,Retail
1818,Brian Sheth,1.2,United States,Vista Equity Partners,Investments
1819,Bruno Steinhoff,1.2,South Africa,Steinhoff international holdings,Furniture
1820,Bulent Eczacibasi,1.2,Turkey,Eczacibasi,Pharmaceuticals
1821,"Cargill MacMillan, III.",1.2,United States,Cargill,Trading
1822,Charlotte Colket Weber,1.2,United States,Campbell Soup,Food & Beverages
1823,Chen Miaolin,1.2,China,Zhejiang Kaiyuan,Real Estate
1824,Chen Zhilie、Wang Rong,1.2,China,Evoc,Computer industry
1825,Cho Yang Rai,1.2,South Korea,Hankook Tires,Tires
1826,Daniel Loeb,1.2,United States,Third Point,Hedge Funds
1827,Daniel Roullier,1.2,France,Groupe Roullier,Plant & animal feed
1828,Danny Tan Chee Sing,1.2,Malaysia,Tropicana,Real Estate
1829,David Hindawi,1.2,United States,Tanium,Software
1830,David Van Andel,1.2,United States,Amaway,Retaiing
1831,Domenico Dolce,1.2,Italy,Dolce & Gabbana,Single Brand Retailing
1832,Donald Graham,1.2,United States,Graham Holding,Mass media
1833,Edouard Carmignac,1.2,France,Carmignac Gestion ,Investment
1834,Edward Stack,1.2,United States,Dick's Sporting Goods,Multi Brand Retailing
1835,Elaine Wynn,1.2,United States,Wynn Resort,Casinos
1836,Elena Baturina,1.2,United Kingdom,Inteko,Construction
1837,Eric Sprott,1.2,Canada,Sprott,Investments
1838,Farhad Moshiri,1.2,United Kingdom,USM Holdings,Mining
1839,Faruk Eczacibasi,1.2,Turkey,Eczacibasi,Pharmaceuticals
1840,Fawzi Al-Kharafi,1.2,Kuwait,Kharafi Group,Telecom
1841,Feng Huanpei、Fan Zhaoxia,1.2,China,Jing Yun Tong,New energy
1842,Feng Xiaohua,1.2,China,Nanhua Sugar,Sugar
1843,Fernando Roig,1.2,Spain,Mercadona,Retail
1844,Frank Stronach,1.2,Canada,Magna International,Automobiles & Auto Components
1845,Fu MeiCheng,1.2,China,Huace Film & TV,TMT
1846,Gao Dekang、Mei Dong,1.2,China,Bosideng,Textiles
1847,George Joseph,1.2,United States,Mercury General,Insurance
1848,Haim Saban,1.2,United States,Media Nusantara Citra,Entertainment
1849,Han Tao,1.2,China,Goldenmax,Manufacturing
1850,He Zhusheng,1.2,China,Houying,Manufacturing
1851,Henadiy Boholyubov,1.2,Ukraine,Privatbank,Banking
1852,Hiroshi Ishibashi,1.2,Japan,Bridgestone,Tires
1853,Hou Changcai,1.2,China,Yuanchang,Real Estate
1854,Huang Junkang,1.2,Hong Kong,Topspring,Real Estate
1855,Hui Sai Fun,1.2,Hong Kong,Central Development,Real Estate
1856,Idan Ofer,1.2,Israel,Israel Corporation,Shipping
1857,Isaac Larian,1.2,United States,MGA Entertainment,Toy making
1858,J. Tomilson Hill,1.2,United States,Blackstone Group,Financial Services
1859,James Clark,1.2,United States,Netscape,Technology
1860,James Wu,1.2,Hong Kong,Maxim's Caterers,Catering
1861,Jan Topholm,1.2,Denmark,WIDEX,Medical Equipments
1862,Jayme Garfinkel,1.2,Brazil,Porto Seguro,Insurance
1863,Jean Burelle,1.2,France,Plastic Omnium,Automobiles & Auto Components
1864,Jerry Reinsdorf,1.2,United States,Chicago Bulls,Sports
1865,Jerry Yang,1.2,United States,Yahoo,Technology
1866,John MacMillan,1.2,United States,Cargill,Trading
1867,Jonathan Harmsworth,1.2,United Kingdom,Daily Mail and General Trust,Media
1868,Jose Llado Fernandez Urrutia,1.2,Spain,Tecnicas Reunidas,Manufacturing
1869,Jose Mendes Nogueira,1.2,Brazil,J Mendes,Iron ore mining
1870,Karsanbhai Patel,1.2,India,Nirma,FMCG
1871,Kazuo Inamori,1.2,Japan,Kyocera,Electronics
1872,Konstantin Grigorishin,1.2,Russia,Energy Standard,Engineering
1873,Kuldip R Sahi,1.2,Canada,Morguard Group,Real Estate
1874,Lan Huasheng,1.2,China,Dasheng,Agriculture
1875,Laurent Burelle,1.2,France,Plastic Omnium,Automobiles & Auto Components
1876,Lee Myung Hee,1.2,South Korea,Shinsegae,Multi Brand Retailing
1877,Leopoldo del Pino y Calvo Sotelo,1.2,Spain,Ferrovial,Construction
1878,Li Denghai,1.2,China,Denghai Seeds,Agriculture
1879,Lily Safra,1.2,United Kingdom,Safra Bank,Banking
1880,Liu Jianjun,1.2,China,HuaYu,Mining
1881,Liu Ruopeng,1.2,China,Kuang-chi,Super material
1882,Liu Zhendong,1.2,China,LDUV,Real Estate
1883,Liu Zhengguo,1.2,China,Origin Water,Water Technology
1884,Manuel Villar,1.2,Philippines,Starmalls,Retail
1885,Maria Del Pino Y Calvo Soleto,1.2,Spain,Ferrovial,Construction
1886,Martha MacMillan,1.2,United States,Cargill,Trading
1887,Meg Whitman,1.2,United States,Ebay,Online Retail
1888,Mehmet Aydinlar,1.2,Turkey,Acibadem Healthcare,Hospitals
1889,Michael Teel,1.2,United States,Raleys,Retail
1890,Mohamed Mansour,1.2,Egypt,Mansour,Automobiles & Auto Components
1891,Mohannad Al Kharafi,1.2,Kuwait,Kharafi Group,Telecom
1892,Nan Van Andel,1.2,United States,Amaway,Retailing
1893,Nancy Lerner,1.2,United States,MBNA,Financial Services
1894,Nirav Modi,1.2,India,Firestar Diamonds,Jewellery
1895,Niu Yishun,1.2,China,Hixih,"Tires, conveyor belts, electricity"
1896,Norma Lerner,1.2,United States,MBNA,Financial Services
1897,Orion Hindawi,1.2,United States,Tanium,Software
1898,Paul Salteri,1.2,Australia,Tenix,Construction
1899,Peter Sondakh,1.2,Indonesia,Express Transindo Utama,Conglomerate
1900,Pierre Papillaud,1.2,France,Alma group,Food Processing
1901,Putera Sampoerna,1.2,Indonesia,Sampoerna,Tobacco
1902,Rajju Shroff,1.2,India,United Phosphorus,Chemicals & Petrochemicals
1903,Ramesh Genomal,1.2,India,Page Industries,"Textiles, Apparels & Accessories"
1904,Randolph Lerner,1.2,United States,MBNA,Financial Services
1905,Ranjith & Beljinder Boparan,1.2,United Kingdom,2 Sisters Food Group,Food & Beverages
1906,Ravi Jaipuria,1.2,India,RJ Corp,FMCG
1907,Richard Hayne,1.2,United States,Urban Outfitters,Textiles
1908,Rolf Gerling,1.2,Switzerland,Rolf Gerling,Insurance
1909,Sanjay S Lalbhai,1.2,India,Arvind,"Textiles, Apparels & Accessories"
1910,Sefik Yilmaz Dizdar,1.2,Turkey,LC Waikiki,Fashion Store
1911,Shin Dong Bin,1.2,South Korea,Lotte Shopping,Multi Brand Retailing
1912,Sidney Kimmel,1.2,United States,Jones Group,Single Brand Retailing
1913,Stefano Gabbana,1.2,Italy,Dolce & Gabbana,Single Brand Retailing
1914,Stelios Haji-Ioannou,1.2,Monaco,EasyJets ,Aviation
1915,Stephen Mandel Jr,1.2,United States,Lone Pine Capital,Hedge Funds
1916,Steve Case,1.2,United States,AOL,Technology
1917,Steve Van Andel,1.2,United States,Amaway,Retailing
1918,Su Meng,1.2,China,Gold Tak Land,Real Estate
1919,Suat Gunsel,1.2,Cyprus,Yakin Dogu,Real Estate
1920,Sudhir Ruparelia,1.2,Uganda,Ruparelia,Banking
1921,Suzan Sabanci Dincer,1.2,Turkey,Sabanci,Banking
1922,Syed Mokhtar AlBukhary,1.2,Malaysia,MMC,Mining
1923,Tang Ning,1.2,China,Credit Ease,Financial Services
1924,Thaksin Shinawatra,1.2,Thailand,SC Asset,Financial Services
1925,Thomas Lee,1.2,United States,Party City,Investments
1926,Thomas Straumann,1.2,Switzerland,Straumann Holdings,Medical Equipments
1927,Tsao Te-Feng、Meng Hai-Ti,1.2,Taiwan,Quaker,Food & Beverages
1928,Turgay Ciner,1.2,Turkey,Ciner,Mining
1929,Valerie,1.2,Australia,Rosemount Estate,Food & Beverages
1930,Vikas Oberoi,1.2,India,Oberoi Realty,Realty
1931,Wang Chunsheng、Lyu Li,1.2,China,Anjie Technology,Manufacturing
1932,Wang Junmin,1.2,China,Haisco Pharmaceutical,Pharmaceuticals
1933,Wang Xuexin,1.2,China,THM,Heavy Industry
1934,Wang Zhongjun,1.2,China,Huayi Bros,Entertainment
1935,Wei Yin-chun,1.2,China,Ting Hsin,Food & Beverages
1936,Wichai Thongtang,1.2,Thailand,Bangkok Dusit Medical Services,Health Care
1937,William Conway Jr,1.2,United States,Carlyle,Investments
1938,William MacMillan,1.2,United States,Cargill,Trading
1939,Willy Micheal,1.2,Switzerland,Ypsomed,Pharmaceutical
1940,Wilma Tisch,1.2,United States,Loews,Energy
1941,Xiao Fen,1.2,China,Fenda,Audio technology
1942,Xiao Keng,1.2,China,Fenda,Audio technology
1943,Xu Xin,1.2,China,Capitaltoday,Investments
1944,Yasseen Mansour,1.2,Egypt,Mansour,Automobiles & Auto Components
1945,Yoshikazu Tanaka,1.2,Japan,Gree International,Technology
1946,Youssef Mansour,1.2,Egypt,Mansour,Automobiles & Auto Components
1947,Yuriy Kosiuk,1.2,Ukraine,MHP,Food & Beverages
1948,Zhang Xinghai、Yan Min,1.2,China,Xiaokang,Automobiles & Auto Components
1949,Zhang Xuansong,1.2,China,Yonghui Superstores,Retail
1950,Zheng Jianjiang、He Yiju,1.2,China,AUX,Consumer Electronics
1951,Zheng Yonggang,1.2,China,Shanshan,Manufacturing
1952,Ahsen Ozokur,1.1,Turkey,Ulker Biskuvi,Food & Beverages
1953,Alessandra Garavoglia,1.1,Italy,Gruppo Campari,Food & Beverages
1954,Alexander Rovt,1.1,United States,IBE Trade,Real Estate
1955,Alfredo Harp Helu,1.1,Mexico,Banamex,Banking
1956,Andrea Della Valle,1.1,Italy,Saks,Single Brand Retailing
1957,Andrea Reimann-Ciardelli,1.1,United States,Coty,Consumer Goods
1958,Angela Bennett,1.1,Australia,Wright Prospecting,Mining
1959,Antony Ressler,1.1,United States,Ares Management,Finance (Private Equity & investment)
1960,Archbold D. van Beuren,1.1,Italy,Campbell Soup,Foof and Bevarage
1961,Asok Kumar Hiranandani,1.1,Singapore,Royal Group Holdings,Construction
1962,Ayman Asfari,1.1,United Kingdom,Petrofac,Energy
1963,Balkrishan Goenka,1.1,India,Welspun,Capital Goods
1964,Barry Zekelman,1.1,Canada,Jmc Steel,Steel
1965,Benedicta Chamberlain,1.1,United Kingdom,William Grant & Sons,Food & Beverages
1966,Benjamin de Rothschild,1.1,France,Edmond De Rothschild Group,Financial Services
1967,Brian Higgins,1.1,United States,King Street Capital Management,Hedge Funds
1968,Bruce A Nordstrom,1.1,United States,Nordstrom,Multi Brand Retailing
1969,Bruce Cheng Chung-Hua,1.1,Taiwan,Delta,Manufacturing
1970,Cai Xiaoru,1.1,China,Tatwah Smartech,TMT
1971,Cao Kejian,1.1,China,KaiShan,Manufacturing
1972,Chatri Sophonpanich,1.1,Thailand,Bangkok Life Assurance,Banking
1973,Che Fengsheng,1.1,China,Sihuan Pharm,Pharmaceuticals
1974,Chen Baozhen,1.1,China,Wangsu Science & Technology,TMT
1975,Chen Dakui,1.1,China,Zhongda Polyolefin Shrink Film,Manufacturing
1976,Chen Danian,1.1,China,Shanda,TMT
1977,Chen Jiangtao,1.1,China,Watertek,TMT
1978,Chen Jianming,1.1,China,Sansheng-Hongye,Shipping
1979,Chen Runguang、Chen Jianming,1.1,China,Guangda,Real estate
1980,Chen Tei-Fu,1.1,United States,Sunrider,Cosmetics
1981,Cheng Xianfeng,1.1,China,Yifan Xinfu Pharmaceutical,Pharmaceuticals
1982,Cho Chang-Gul,1.1,South Korea,Hanssem,Consumer Durables
1983,Choo Chong Ngen,1.1,Singapore,Hotel 81,Hospitality
1984,Chung Yong-Jin,1.1,South Korea,Shinsegae,Multi Brand Retailing
1985,Cui Zhixiang,1.1,China,Shandong Fangyuan Nonferrous Metals,Copper
1986,Dai Hao,1.1,China,Zhongfa,Real Estate
1987,Ding Xinxin、Zhang Xingjuan,1.1,China,Yasha Decoration,Decoration
1988,Ding Yuhua,1.1,China,Triangle,Tires
1989,Djoko Susanto,1.1,Indonesia,Alfamart,Multi Brand Retailing
1990,Dong Fan,1.1,China,Jafron Biomedical,Pharmaceuticals
1991,Duan Yongping,1.1,United States,BBK,"Electronics, investments"
1992,Duncan Wen-Shan Wang,1.1,Taiwan,United Daily News,Media
1993,Edmund Ansin,1.1,United States,Sunbeam Television,Entertainment
1994,Edwin Soeryadjaya,1.1,Indonesia,Adaro Energy,Energy
1995,Evan Sharp,1.1,United States,Pinterest,Technology
1996,Francis Biondi,1.1,United States,King Street Capital Management,Hedge Funds
1997,Friedrich Knapp ,1.1,Germany,New Yorker,Retail
1998,Gao Jisheng & Gao Jinna,1.1,China,Lander,Real Estate
1999,Gao Yugen,1.1,China,Shengli,Manufacturing
2000,Gao Yunfeng,1.1,China,Hanslaser,Laser equipment
2001,Gary Burrel,1.1,United States,Garmin,Technology
2002,GV Prasad,1.1,India,Dr. Reddy's Lab,Pharmaceuticals
2003,Han Guolong,1.1,China,Citichamp,Real Estate
2004,Han Xu、Zhang Renhua,1.1,China,Realcan Pharmaceutical,Pharmaceuticals
2005,Harsh Goenka,1.1,India,RPG Enterprises,Diversified
2006,Helen Johnson-Leipold,1.1,United States,Sc Johnson & Sons,Multi Brand Retailing
2007,Herbert Fisk Johnson III,1.1,United States,Sc Johnson & Sons,Multi Brand Retailing
2008,Hua Yong,1.1,China,Shunwang Technology,TMT
2009,Huang Nubo,1.1,China,Zhongkun,Real Estate
2010,Ilkka Herlin,1.1,Finland,Kone Corporation,Elevators & Escalators production
2011,Ilona Herlin,1.1,Finland,Kone Corporation,Elevators & Escalators production
2012,Imogene Powers Johnson,1.1,United States,Sc Johnson & Sons,Multi Brand Retailing
2013,Ion Tiriac,1.1,Romania,Tiriac Holdings,Financial Services
2014,Jaime Gilinski Bacal,1.1,Colombia,BanColombia,Investments
2015,James Cabela,1.1,United States,Cabela,Retailing
2016,Jeffrey Gundlach,1.1,United States,DoubleLine Capital,Investments
2017,Jiang Nan,1.1,China,Shengfeng,"Rubber products, real estate"
2018,John Bloor,1.1,United Kingdom,Bloor Holdings,Automobiles & Auto Components
2019,Johnson Ko,1.1,Hong Kong,Yfcapita,Financial Services
2020,Jon Ramon Aboitiz,1.1,Philippines,Aboitiz Equity Ventures,Energy
2021,Jorg Bucherer,1.1,Switzerland,Bucherer,Diamonds
2022,Jose Isaac Peres,1.1,Brazil,Multiplan,Real Estate
2023,Ken Grossman,1.1,United States,Sierra Nevada,Brewery
2024,Koo Bon Moo,1.1,South Korea,LG Electronics,Electronics
2025,Kris Gopalakrishnan,1.1,India,Infosys,Software & Services
2026,Lev Leviev,1.1,United Kingdom,Catoca Diamond Mine,Diamonds
2027,Li Weiguo,1.1,China,Oriental Yuhong,Manufacturing
2028,Li Zhengguo,1.1,China,Youbo Pharmaceutical,Pharmaceuticals
2029,Liang Liangsheng,1.1,China,C-Bons,"Daily chemical products, hygiene products"
2030,Lim Chap Huat,1.1,Singapore,Keppel REIT,Real Estate Investment
2031,Lim Sung-Ki,1.1,South Korea,Hanmi Science,Pharmaceuticals
2032,Lin Qi,1.1,China,Youzu,TMT
2033,Lin Rongxin,1.1,China,San Sheng,Real Estate
2034,Liu Fuhai,1.1,China,Dahai,"Textiles, chemical industry"
2035,Lou Zhongfu,1.1,China,Guangsha,Construction
2036,Lu Chuping、Peng Hui,1.1,China,Dayang,Technology
2037,Lu Keping,1.1,China,Jiangsu Sunshine,Textiles
2038,"Luca Garavoglia,",1.1,Italy,Gruppo Campari,Food & Beverages
2039,Maddalena Garavoglia,1.1,Italy,Gruppo Campari,Food & Beverages
2040,Mario Gabelli,1.1,United States,GAMCO,Investments
2041,Mark Coombs,1.1,United Kingdom,Ashmore Group,Investments
2042,Mark Dixon,1.1,United Kingdom,Regus Group,Office Real estate
2043,Michael Jordan,1.1,United States,Charlotte Bobcats,Sports
