Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1260,Lukas Henrik Lundin,2.1,Switzerland,Nemesia,Oil & Gas
1261,Lynsi Torres,2.1,United States,In N Out Burgers,Food & Beverages
1262,Maja Hoffmann,2.1,Switzerland,Roche,Pharmaceuticals
1263,Mary Alice Dorrance Malone,2.1,United States,Campbell Soup,Food & Beverages
1264,Mohamed Al Fayed,2.1,United Kingdom,Ritz Paris,Hospitality
1265,Otto Happel,2.1,Switzerland,GEA,Engineering
1266,Phillip Ragon,2.1,United States,InterSystems,Technology
1267,Piero Solari Donajjio,2.1,Chile,SACI Falabella,Multi Brand Retailing
1268,Qi Xiangdong,2.1,China,360cn,IT
1269,Reinold Geiger,2.1,Switzerland,L'Occitane,Consumer Products
1270,Richard Oetker,2.1,Germany,Dr Oetker,Food & Beverages
1271,Rosely Schweizer,2.1,Germany,Dr Oetker,Food & Beverages
1272,S Daniel Abraham,2.1,United States,Slim Fast,Cosmetics
1273,Shi Guilu,2.1,China,Rongmin,Real estate
1274,Simon Arora,2.1,United Kingdom,B&M,Retail
1275,Stanley Hubbard,2.1,United States,Hubbard Broadcasting,Entertainment
1276,Susan Alfond,2.1,United States,Berkshire Hathaway,Investments
1277,Susan Carol Holland,2.1,Italy,Amplifon,Healthcare
1278,Ted Alfond,2.1,United States,Berkshire Hathaway,Investments
1279,Ty Warner,2.1,United States,Ty Warner Hotels & Resorts,Hospitality
1280,W. Herbert Hunt,2.1,United States,Petro Hunt,Energy
1281,Wim Van Der Leegte,2.1,Netherlands,VDL,Automobiles & Components
1282,Xie Jia,2.1,China,DJI-Innovations,Drones
1283,Xu Lianjie,2.1,China,HengAn ,Consumer Products
1284,Zheng Yuewen,2.1,China,Creat ,Pharmaceuticals
1285,Zhong Shengjian,2.1,China,Yanlord,Real Estate
1286,Alfred Gantner,2,Switzerland,Partners Group,Financial Services
1287,Amy Wyss,2,United States,Synthes,Healthcare
1288,Andre Esteves,2,United Kingdom,BTG Pactual,Banking
1289,Anna Maria Braun,2,Germany,B. Braun,Medical device
1290,Arthur Demoulas,2,United States,Market Basket,Multi Brand Retailing
1291,Cao Dewang,2,China,Fuyao Glass,Manufacturing
1292,Chelia Cohen Safra,2,Brazil,Investments,Investments
1293,Chen Feng,2,China,HNA,Investments
1294,Chin Jong-Hwa,2,China,Minth ,Manufacturing 
1295,Dan Wilks,2,United States,Wilks Masonry,Energy
1296,Daniel Maté,2,Switzerland,Glencore,Metals & Mining
1297,Elizabeth T. Sy,2,Philippines,SM Investments,Conglomerate
1298,Farris Wilks,2,United States,Wilks Masonry,Energy
1299,Glenn Dubin,2,United States,Highbridge Capital,Hedge Funds
1300,Guenther Lehmann,2,Germany,dm-drogerie markt,Retail
1301,Gwang Mo Koo,2,South Korea,LG,Electronics
1302,Henry Ross Perot Jr,2,United States,Perot System,Technology
1303,Henry Swieca,2,United States,Talpion Fund Management,Hedge Funds
1304,Herbert Wertheimer,2,United States,Investments,Investments
1305,Ian Livingstone,2,United Kingdom,London and Regional Properties,Real Estate
1306,Ivan Muller Botelho,2,Brazil,Energisa,Energy
1307,Jerry Yang,2,United States,Yahoo,Technology
1308,Johanna Braun,2,Germany,B. Braun,Medical device
1309,John Arrillaga,2,United States,Investments,Real Estate
1310,John Catsimatidis,2,United States,Red Apple,Energy
1311,John De Mol,2,Netherlands,Endemol,Media
1312,Karl Friedrich Braun,2,Germany,B. Braun,Medical device
1313,Kavitark Ram Shriram,2,United States,Google ,Technology
1314,Kiat Chiaravanond,2,Thailand,CP Group,Conglomerate
1315,Lang Walker,2,Australia,Walker Corp,Real Estate
1316,Lin Ming-Hsiung,2,Taiwan,Yuan Lih ,Retail 
1317,Lin Yinsun,2,China,Zhengbang ,"Fodder, cultivation"
1318,Liu Xuejing,2,China,GMK,"Meat, copper smelting "
1319,Luigi Cremonini,2,Italy,Cremonini,Food Processing
1320,Luo Shaoyu、Zhao Jiehong,2,China,Dongyin ,"Property, special automobiles, investments"
1321,Marius Nacht,2,Israel,Check Point Software Technologies,Software & Services
1322,Mustafa Kucuk,2,Turkey,LC Waikiki,Retail
1323,Nicolas Berggruen,2,United States,Berggruen Holdings,Investments
1324,Norman Braman,2,United States,Keystone Discount Stores,Retail
1325,Peter Leibinger,2,Germany,Trumpf,Machine tools
1326,Peter Spuhler,2,Switzerland,Stadler Rail,Automobiles & Components
1327,Qian Dongqi,2,China,Ecovacs,Manufacturing
1328,Rainer Bickle,2,Germany,SEW Eurodrive,Manufacturing
1329,Ralph Sonnenberg,2,Switzerland,Hunter Dougles Group,Furnishing
1330,Ranjan Pai,2,India,Manipal Education & Medical ,Education
1331,Regine Leibinger,2,Germany,Trumpf,Machine tools
1332,Richard Livingstone,2,United Kingdom,London and Regional Properties,Real Estate
1333,Richard Peery,2,United States,Investments,Real Estate
1334,Shi Wenbo,2,China,HengAn ,Consumer Products
1335,Su Zhigang,2,China,Chime Long,Tourism
1336,Sun Xishuang,2,China,Yifang ,Real Estate
1337,Thumbay Moideen,2,United Arab Emirates,Thumbay,Healthcare
1338,Urs Wietlisbach,2,Switzerland,Partners Group,Financial Services
1339,Vadim Moshkovich,2,Russia,Rusagro,Agriculture 
1340,Vladimir Iorich,2,Switzerland,Pala Investments,Metals & Mining
1341,Wang Liping,2,China,Hengli Highpressure Oil Cylinder,Manufacturing
1342,William Heinecke,2,Thailand,Minor International,Food & Beverages
1343,Xiao Jianhua,2,China,Tomorrow Holdings,Investments
1344,Yu Feng,2,China,Focus Media,Investments
1345,Yu Songbo,2,China,Herun ,Real Estate
1346,Zhu Zhiping,2,China,Tongfang Unite,Real Estate
1347,Andrei Bokarev,1.9,Russia,Transmash Holdings,Manufacturing
1348,Anil Ambani,1.9,India,ADA Reliance,Conglomerate
1349,Arturo Moreno,1.9,United States,Anaheim Angels,Sports
1350,B Parthasaradhi Reddy,1.9,India,Hetero group of companies,Pharmaceuticals
1351,Benjamin Otto,1.9,Germany,Otto,e-commerce
1352,Bennett Dorrance,1.9,United States,Campbell Soup,Food & Beverages
1353,Brian Roberts,1.9,United States,Comcast,Media
1354,Charles Zegar,1.9,United States,Bloomberg,Media
1355,Chen Zhuolin、Lu Qianfang,1.9,China,Agile ,Real estate
1356,Cheng Cheng,1.9,Taiwan,Chang Chun,Manufacturing 
1357,Clement Fayat,1.9,France,Fayat Group,Construction
1358,Craig Mccaw,1.9,United States,Pendrell,Telecommunication
1359,Dai Weili,1.9,United States,Marvell,Semiconductors
1360,Duncan Macmillan,1.9,United States,Bloomberg,Media
1361,Folorunsho Alakija,1.9,Nigeria,Famfa,Energy
1362,Fritz Draexlmaier,1.9,Germany,Draexlaimer,Automobiles & Components
1363,Gary Burrell,1.9,United States,Garmin,Technology
1364,Gong Junlong,1.9,China,Hengyu,"Real estate, investment"
1365,Hamdi Ulukaya,1.9,United States,Chobani,Food & Beverages
1366,Hans Melchers,1.9,Netherlands,Hal Trust,Chemicals
1367,Huang Hongyun、Tao Hongxia,1.9,China,Jinke ,Real Estate
1368,Huang Qiaoling,1.9,China,Worldland,Other Services
1369,Jacques D’Amours,1.9,Canada,Alimentation Couche-Tard,Retail
1370,Jeffrey Gundlach,1.9,United States,DoubleLine Capital,Investments 
1371,Jiang Bin、Hu Shuangmei,1.9,China,GoerTek,Acoustics and multimedia products 
1372,John Dorrance III,1.9,Ireland,Campbell Soup,Food & Beverages
1373,John Magnier,1.9,Ireland,Coolmore Stud,Entertainment
1374,Jonathan C Burrell,1.9,United States,Garmin,Technology
1375,Juan Cuneo Solari,1.9,Chile,SACI Falabella,Multi Brand Retailing
1376,Kagemasa Kozuki,1.9,Japan,Konami,Entertainment
1377,Koo Lin Jui-Hui,1.9,Taiwan,CTBC ,Financial Services 
1378,Krit Ratanarak,1.9,Thailand,Bank Of Ayudhya,Financial Services
1379,Lee Boo-Jin,1.9,South Korea,Samsung ,Electronics
1380,Lee Seo-Hyun,1.9,South Korea,Samsung ,Electronics
1381,Li Feilie,1.9,China,Feishang ,"Non-ferrous metals, steel, logistics"
1382,Li Zhengguo、Li Xiyan,1.9,China,Xi'an Longi,Silicon materials
1383,Liao Long-Shing,1.9,Taiwan,Chang Chun,Manufacturing 
1384,Liliana Solari Falabella,1.9,Chile,SACI Falabella,Multi Brand Retailing
1385,Lim Oon Kuin,1.9,Singapore,Hin Leong Trading,Oil & Gas
1386,Lin Su-Hon,1.9,Taiwan,Chang Chun,Manufacturing 
1387,Ludwig Theodore Braun,1.9,Germany,B. Braun,Medical device
1388,Martin Moller Nielsen,1.9,United Kingdom,Nordic Aviation Capital,Aviation leasing
1389,Martua Sitorus,1.9,Singapore,Wilmar International,Food & Beverages
1390,Mary Haughey,1.9,United Kingdom,Norbrook Laboratories,Pharmaceuticals
1391,Masateru Uno,1.9,Japan,Cosmos Pharmaceutical,Drug chain
1392,Mi Enhua,1.9,China,Hualing  ,"Real estate, livestock"
1393,Nicola Leibinger-Kammueller,1.9,Germany,Trumpf,Machine tools
1394,Park Hyeon Joo,1.9,South Korea,Mirae Asset,Financial Services
1395,Pei Zhenhua、Rong Jianfen,1.9,China,TA&A Ultra Clean,Manufacturing
1396,Ramon S. Ang,1.9,Philippines,San Miguel,Food & Beverages
1397,Richard Marriot,1.9,United States,Host Hotels & Resorts ,Hospitality
1398,Ron Baron,1.9,United States,Barons Capital,Investments
1399,Rostam Azizi,1.9,Tanzania,Cavalry Holdings,Investments
1400,Satoshi Suzuki,1.9,Japan,Pola Orbis Holdings,Consumer Products
1401,Scott Lin Yao-Ying,1.9,Taiwan,Largan ,Manufacturing 
1402,Semahat Arsel,1.9,Turkey,KOC ,Conglomerate
1403,Serge Godin,1.9,Canada,CGI Group,Technology
1404,Shamsheer Vayalil,1.9,United Arab Emirates,VPS Healthcare,Healthcare
1405,Sol Daurella,1.9,Spain,Coca-Cola European Partners,Beverages
1406,Stewart Horejsi,1.9,United States,Berkshire Hathaway,Investments
1407,Sukanto Tanoto,1.9,Singapore,Royal Golden Eagle,Manufacturing
1408,Sun Jimu,1.9,China,Sinogiant ,Iron & Steel
1409,Tan Bingzhao,1.9,China,Nimble,Real estate
1410,Thomas Secunda,1.9,United States,Bloomberg,Media
1411,Torsten Toeller,1.9,Germany,Fressnapf ,Services
1412,Tuncay Ozilhan,1.9,Turkey,Anadolu ,Food & Beverages
1413,Wang Yanqing、Ni Yalan,1.9,China,Lead,TMT
1414,Wang Yong、Wang Di,1.9,China,Xiwang Sugar,"Food, steel"
1415,Wen Pengcheng,1.9,China,Wens,Raise livestock
1416,Wen Yibo、Zhang Huiming,1.9,China,Sound Environment,Waste Treatment
1417,William Fisher,1.9,United States,GAP,Single Brand Retailing
1418,William R. Berkley Jr,1.9,United States,WR Berkley,Insurance
1419,William Stone,1.9,United States,SS&C Technologies Holdings,Technology
1420,Wu Shangzhi,1.9,China,CDH ,Investments
1421,Wu Yulan,1.9,China,Dayuan ,Pharmaceuticals
1422,Yang Keng,1.9,China,Languan ,Real Estate
1423,Ye Cheng,1.9,China,Landbridge,"Petrochemicals, trading, investments"
1424,Yoshiko Mori,1.9,Japan,Minoru Estate,Real Estate
1425,Yu Minhong,1.9,China,New Oriental,Education
1426,Yvon Chouinard,1.9,United States,Pentagonia,Retail
1427,Zeng Fangqin,1.9,China,LY,Electronics precision parts
1428,Zhou Yongli,1.9,China,Yongli ,Textiles
1429,Ahmet Calik,1.8,Turkey,Calik,Energy
1430,Alexander Machkevitch,1.8,Kazakhstan,Eurasian Resources Group,Metals & Mining
1431,Alijan Ibragimov,1.8,Kazakhstan,Eurasian Resources Group,Metals & Mining
1432,Anurang Jain,1.8,India,Endurance Technologies,Automobiles & Components
1433,Bahaa Hariri,1.8,Switzerland,Horizon Group,Real Estate
1434,Barry Zekelman,1.8,Canada,JMC Steel,Metals & Mining
1435,Bruce Karsh,1.8,United States,Oaktree Capital,Investments
1436,Chen Danian,1.8,China,Shanda ,TMT
1437,Christian Haub,1.8,Germany,Tengelmann,Multi Brand Retailing
1438,Christoffel Wiese,1.8,South Africa,Shoprite,Multi Brand Retailing
1439,David Teoh、Vicky Teoh,1.8,Australia,TPG Telecom,Telecommunication
1440,David Hindawi,1.8,United States,Tanium,Software & Services
1441,David Mcmurtry,1.8,United Kingdom,Renishaw,Manufacturing
1442,Dennis Gillings,1.8,United States,IQVIA Holdings,Healthcare
1443,Drayton Mclane,1.8,United States,Walmart,Multi Brand Retailing
1444,Ezra Nahmad,1.8,Monaco,Art collector,Art
1445,Farkhad Akhmedov,1.8,Russia,Nortgas,Energy
1446,Florentino Perez,1.8,Spain,Actividades De Construcción Y Servicios,Construction
1447,Frank Mccourt,1.8,United States,LA Dodgers,Sports
1448,Fu Guangming,1.8,China,Sunner ,Agriculture
1449,Gao Tianguo,1.8,China,Guozhijie,Investments
1450,Georg Haub,1.8,Germany,Tengelmann,Multi Brand Retailing
1451,Gopikishan Damani,1.8,India,Avenue Supermarts,Retail
1452,Hal Jackman,1.8,Canada,EL Finance,Financial Services
1453,Hans-Werner Hector,1.8,Germany,SAP,Technology
1454,Helena Revoredo,1.8,Spain,Prosegur,Logistics
1455,Horst Wortmann,1.8,Germany,Wortmann,Manufacturing
1456,Igor Makarov,1.8,Russia,Itera,Energy
1457,Jaime Botin,1.8,Spain,Bankinter,Banking
1458,Jill Foss Watson,1.8,United States,Credit Acceptance,Financial Services
1459,Jonathan Nelson,1.8,United States,Providence Equity Partners,Investments
1460,Jorge Gerdau,1.8,Brazil,Metalurgica Gerdau,Metals & Mining
1461,Josef Boquoi,1.8,Germany,Josef H. Boquoi Germany West,Food & Beverages
1462,Katherine Tanner,1.8,United States,Cargill,Trading
1463,Kazuo Okada,1.8,Hong Kong,Universal Entertainment ,Entertainment
1464,Kong Jianmin,1.8,China,KWG ,Real estate
1465,Lin Yi,1.8,China,Shenglong,Real Estate
1466,Lucy Stitzer,1.8,United States,Cargill,Trading
1467,Lutz Mario Helmig,1.8,Germany,Aton,Healthcare
1468,Maria Elisabeth Schaeffler,1.8,Germany,Schaeffler Group,Manufacturing
1469,Mark Stevens,1.8,United States,Sequoia Capital,Investments
1470,Michael Hintze,1.8,United Kingdom,CQS,Investments
1471,Minoru Otsuka,1.8,Japan,Otsuka,Technology
1472,Mustafa Rahmi Koc,1.8,Turkey,Koc,Energy
1473,Nelson Peltz,1.8,United States,Trian Partners,Investments
1474,Nguyen Thi Phuong Thao,1.8,Vietnam,VietJet,Aviation
1475,Orion Hindawi,1.8,United States,Tanium,Software & Services
1476,Othman Benjelloun,1.8,Morocco,BMCE Bank,Banking
1477,Patrice Motsepe,1.8,South Africa,African Rainbow Minerals,Metals & Mining
1478,Peng Guoyuan,1.8,China,NWY,"Education, real estate"
1479,Pierre Karl Péladeau,1.8,Canada,Quebecor,Media
1480,Pu Zhongjie、Zhang Yue’e,1.8,China,Lepu ,Health Care
1481,Putera Sampoerna,1.8,Indonesia,Sampoerna,Tobacco
1482,Roger Penske,1.8,United States,Penske Automotive,Automobiles & Components
1483,Stephen Lansdown,1.8,United Kingdom,Hargreaves Lansdown,Investments
1484,Suna Kirac,1.8,Turkey,Koc,Energy
1485,Vera Guerin,1.8,United States,Shapell Industries,Real Estate
1486,Wan Long,1.8,China,Shuanghui,Food processing
1487,Wang Junhua、Wu Lanlan,1.8,China,YUTO,Packaging
1488,Wang Shusheng,1.8,China,DTW Logistics,Investments
1489,Wang Xicheng,1.8,China,Linglong ,Tires 
1490,William Young,1.8,United States,Plastipak,Packaging
1491,Wolfgang Leitner,1.8,Austria,Andritz,Engineering
1492,Xue Guanglin,1.8,China,Brightoil,"Oil exploitation, oil trading"
1493,Yuji Otsuka,1.8,Japan,Otsuka,Technology
1494,Zhang Daocai,1.8,China,Sanhua  ,Manufacturing
1495,Zhao Yan,1.8,China,Bloomage,Investments
1496,Zhu Xingliang,1.8,China,Gold Mantis,Real Estate
1497,Abdulsamad Rabiu,1.7,Nigeria,BUA,Conglomerate
1498,Alexandra Andresen,1.7,Norway,Ferd,Investments
1499,Andrew Tan,1.7,Philippines,Alliance Global Group ,Food & Beverages
1500,Anna Murdoch,1.7,United States,Divorce Settlement,Others
1501,Antoine Fiévet,1.7,France,Bel Group,Food processing
1502,Ben Silbermann,1.7,United States,Pinterest,Technology
1503,Binod Chaudhary,1.7,Nepal,Chaudhary Group,Food & Beverages
1504,Bobby Murphy,1.7,United States,Snapchat,Technology
1505,Bulent Eczacibasi,1.7,Turkey,Eczacibasi ,Building Materials
1506,Cen Zhaoxiong、Li Yiping,1.7,China,Age Gardens,Real estate
1507,Chao Teng-Hsiung,1.7,Taiwan,Farglory ,Real Estate 
1508,Chee Chen Tung,1.7,Hong Kong,Johnson Electric ,Electric Motor Manufacture
1509,Chizuko Matsui、Michio Matsui,1.7,Japan,Matsui Securities,Financial Services
1510,Christoph Henkel,1.7,United Kingdom,Henkel ,Chemicals
1511,Craig C. Culver,1.7,United States,Culvers ,Food & Beverages
1512,Divyank Turakhia,1.7,United Arab Emirates,Media.Net,Technology
1513,Erwin Franz Mueller,1.7,Germany,Mueller,Pharmaceutical
1514,Evan Spiegel,1.7,United States,Snapchat,Technology
1515,Fahd Hariri,1.7,France,Turk Telekomunikasyon,Construction
1516,Faruk Eczacibasi,1.7,Turkey,Eczacibasi ,Building Materials
1517,Fawzi Al-Kharafi,1.7,Kuwait,Kharafi Group,Conglomerate
1518,Gary Michelson,1.7,United States,Medtronic,Medical Equipment
1519,Heinrich Weiss,1.7,Germany,SMS Group,Metals & Mining
1520,Henning Conle,1.7,United Kingdom,Sirosa,Real estate
1521,Hoang Kieu,1.7,United States,RAAS Blood Products,Pharmaceuticals
1522,Huang Minli、Xu Huiqing,1.7,Hong Kong,Manwah,Manufacturing
1523,Hubertus Benteler,1.7,Austria,Benteler International,Automobiles & Components
1524,Hussain Sajwani,1.7,United Arab Emirates,Damac Properties,Real Estate 
1525,Isak Andic,1.7,Spain,Mango,Single Brand Retailing
1526,Jack Cowins,1.7,Australia,Hungry Jack's,Food & Beverages
1527,Jim Davis,1.7,United States,Allegis,Services
1528,Jimmy John Liautaud,1.7,United States,Jimmy Johns,Food & Beverages
1529,Katherina Andresen,1.7,Netherlands,Ferd,Investments
1530,Kenny Troutt,1.7,United States,Excel Communications,Telecommunication
1531,Lale Tara,1.7,Turkey,Enka,Construction
1532,Lauritz Lanser Dippenaar,1.7,South Africa,FirstRand,Banking
1533,Lee Jay-Hyun,1.7,South Korea,Cj Korea Express,Food & Beverages
1534,Lee Joong-Keun,1.7,South Korea,Booyoung,Real Estate
1535,Leena Tewari,1.7,India,USV,Pharmaceuticals
1536,Li Xuhui,1.7,China,Haitian,Food flavorings
1537,Lia Maria Aguiar,1.7,Brazil,Banco Bradesco,Banking
1538,Lin Gang,1.7,China,CMS,Pharmaceuticals
1539,Lin Jianhua、Zhang Hong,1.7,China,First,Solar
1540,Lin Tengjiao,1.7,China,Yango,Real Estate
1541,Lina Maria Aguiar,1.7,Brazil,Banco Bradesco,Banking
1542,Luis Enrique Yarur Rey,1.7,Chile,Banco de Crédito e Inversiones,Banking
1543,Marcel Erni,1.7,Switzerland,Partners Group,Financial Services
1544,Marco Vacchi,1.7,Italy,Industria Macchine Automatiche,Manufacturing
1545,Maria Angela Aguiar Bellizia,1.7,Brazil,Banco Bradesco,Banking
1546,Markus Persson,1.7,United States,Minecraft,Gaming
1547,Miguel Krigsner,1.7,Brazil,Grupo Boticario,Cosmetics
1548,Mitchell Jacobson,1.7,United States,MSC Industrial Direct,Manufacturing
1549,Mohannad Al Kharafi,1.7,Kuwait,Kharafi Group,Conglomerate
1550,Mustafa Latif Topbas,1.7,Turkey,Birlesik Magazalar,Food & Beverages
1551,Niti Osathanugrah,1.7,Thailand,Osotspa,Food & Beverages
1552,Nobutada Saji,1.7,Japan,Suntory ,Food & Beverages
1553,P Pitchi Reddy,1.7,India,Megha Engineering & Infrastructures,Construction & Engineering
1554,Patokh Chodiev,1.7,Kazakhstan,Eurasian Resources Group,Metals & Mining
1555,Paul Foster,1.7,United States,Western Refining,Energy
1556,Peter Gilgan,1.7,Canada,Mattamy Homes,Real Estate
1557,Peter Unger,1.7,Germany,Auto-Teile-Unger ,Automobiles & Components
1558,Richard Yuengling Jr,1.7,United States,D.G. Yuengling & Son,Food & Beverages
1559,Robert Defares,1.7,Netherlands,IMC BV,Financial Services
1560,Rodney Sacks,1.7,United States,Monster Beverage,Beverages
1561,Romesh T Wadhwani,1.7,United States,Symphony Technology ,Investments
1562,Seth Klarman,1.7,United States,Baupost Group,Hedge Funds
1563,Sol Zakay、Eddie Zakay,1.7,United Kingdom,Topland ,Real Estate
1564,Sunil Vaswani,1.7,United Arab Emirates,Stallion ,Conglomerate
1565,Sylvia Stroher,1.7,Germany,Wella,Cosmetics
1566,Tang Yiu,1.7,Hong Kong,Belle,Shoes
1567,Thaksin Shinawatra,1.7,United Arab Emirates,SC Asset,Financial Services
1568,Thomas Bruch,1.7,Germany,Globus Retail,Multi Brand Retailing
1569,Tsai Hong-Tu,1.7,Taiwan,Lin Yuan ,Financial Services 
1570,Valentin Gapontsev,1.7,United States,Ipg Photonics,Medical Equipment
1571,VC Burman,1.7,India,Dabur,FMCG
1572,Vildan Gülcelik,1.7,Turkey,Enka,Construction
1573,Wei Qi、Wei Xiao,1.7,China,Tianhe Chemicals,Manufacturing
1574,Willibert Krueger,1.7,Germany,Krueger ,Food & Beverages
1575,Xue Xiangdong,1.7,China,DHC Digital ,TMT
1576,Yu Rong,1.7,China,Health 100,Health Care
1577,Zan Shengda,1.7,China,Zongyi ,Investments
1578,Zhang Dazhong,1.7,China,Dazhong ,Investments
1579,Zhou Jian,1.7,China,UBtech,Robot
1580,Abhay Vakil,1.6,India,Asian Paints,Chemicals
1581,Alain Taravella,1.6,France,Altarea Cogedim   ,Real Estate
1582,Albert Yeung,1.6,Hong Kong,Emperor,"Real Estate, Entertainment"
1583,Alberto Chiesi,1.6,Italy,Chiesi Farmaceutici,Pharmaceuticals
1584,Alexander Nesis,1.6,Russia,ICT ,Investments
1585,Alexander Tedja,1.6,Indonesia,Pakuwon Jati ,Real Estate
1586,Antony Ressler,1.6,United States,Ares Management,Private Equity
1587,Ashley Hardwick ,1.6,Australia,Cotton On,Retail
1588,Banthoon Lamsam,1.6,Thailand,Kasikornbank ,Insurance
1589,Brian Sheth,1.6,United States,Vista Equity Partners,Investments
1590,Carl Douglas,1.6,Sweden,Wasatornet,Investments
1591,Catherine Lozick,1.6,United States,Swagelok,Manufacturing
1592,Charles Brandes,1.6,United States,Brandes Investment Partners,Investments
1593,Charlie Munger,1.6,United States,Berkshire Hathaway,Investments
1594,Chen Jianming,1.6,China,Sansheng-Hongye ,Shipping
1595,Chen Mingyong,1.6,China,OPPO,"Mobile phones, video"
1596,Chen Rong,1.6,China,Shanghai Zhonglu ,Investments
1597,Christopher Dawson,1.6,United Kingdom,The Range,Retail
1598,Christopher Goldsbury,1.6,United States,Pace Salsa,Food & Beverages
1599,Chu Jinfu,1.6,China,Senyuan Electric,Electronics
1600,Dai Yongge,1.6,China,Renhe ,Real Estate
1601,Dermot Desmond,1.6,Ireland,International Investment & Underwriting,Investments
1602,Donald A Foss,1.6,United States,Credit Acceptance,Financial Services
1603,Du Weimin,1.6,China,Biokangtai,Biological product
1604,Ennio Doris,1.6,Italy,Mediolanum,Insurance
1605,Eric Douglas,1.6,Sweden,Wasatornet,Investments
1606,Erik Paulsson,1.6,Sweden,SkiStar,Construction
1607,Fernando Roig,1.6,Spain,Mercadona,Retail
1608,Franz Melnhof Mayr,1.6,Austria,Mayr Melnhof Karton,Packaging
1609,Friedrich Knapp ,1.6,Germany,New Yorker,Retail
1610,He Qiaonv、Tang Kai,1.6,China,Orient Landscape,Forestry
1611,He Zhenggang,1.6,China,Hebang ,"Mining, chemicals"
1612,Henry Engelhardt,1.6,United Kingdom,Admiral Group,Insurance
1613,Hilton H. Schlosberg,1.6,United States,Monster Beverage,Beverages
1614,Hu Yangzhong,1.6,China,Hikvision ,TMT
1615,Huang Yi,1.6,China,Zhongsheng ,Automobile sales 
1616,Isara Vongkusolkit,1.6,Thailand,Mitr Phol,Sugar 
1617,Jiao Zheng,1.6,China,CDH ,Investments 
1618,John Bloor,1.6,United Kingdom,Bloor Holdings ,Automobiles & Components
1619,Jost Hellmann,1.6,Germany,Hellmann Worldwide Logistics,Logistics & Shipping
1620,Karel Van Eerd,1.6,Netherlands,Jumbo Supermarket,Multi Brand Retailing
1621,Ke Xiping,1.6,China,Hengxing,Investments
1622,Keeree Kanjanapas,1.6,Thailand,BTS Skytrain,Logistics
1623,Kishore Biyani,1.6,India,Future Group,Retail 
1624,Klaus Hellmann,1.6,Germany,Hellmann Worldwide Logistics,Logistics & Shipping
1625,Lai Haimin,1.6,China,Horoy ,Real estate
1626,Lei Jufang,1.6,China,Qizheng Pharmaceutical ,Pharmaceuticals
1627,Leopoldo Del Pino Y Calvo Sotelo,1.6,Spain,Ferrovial,Construction
1628,Li Kwok-po,1.6,Hong Kong,BEA,Banking
1629,Lim Sung-Ki,1.6,South Korea,Hanmi Science,Pharmaceuticals 
1630,Lin Chen-Hai,1.6,Taiwan,Pao Chia ,Real Estate 
1631,Lin Ming-Cheng,1.6,Taiwan,Hua Nan ,Financial Services 
1632,Lottie Tham,1.6,Sweden,Hennes & Mauritz,Single Brand Retailing
1633,Luo Yuping,1.6,China,Zhongtian Urban,Real estate
1634,Madhukar Parekh,1.6,India,Pidilite,Chemicals
1635,Manas Chiaravanond,1.6,Thailand,CP Group,Food & Beverages
1636,Marcos Galperin,1.6,Argentina,MercadoLibre,e-commerce
1637,Martin Bouygues,1.6,France,Bouygues,Construction
1638,Martisa Lazari,1.6,United Kingdom,Lazari Investments,Real Estate
1639,Michael Krasny,1.6,United States,CDW,TMT
1640,Mitchell Goldhar,1.6,Canada,SmartCentres,Real Estate
1641,Mochtar Riady,1.6,Indonesia,Lippo Group,Real Estate
1642,Naoki Tada,1.6,Japan,Sundrug,Drug chain
1643,Nigel Austin,1.6,Australia,Cotton On,Fashion Retail
1644,Olivier Bouygues,1.6,France,Bouygues,Construction
1645,Paulo Chiesi,1.6,Italy,Chiesi Farmaceutici,Pharmaceuticals
1646,Phatanee Leksrisompong,1.6,Thailand,CP Group,Food & Beverages
1647,Phongthep Chiaravanont,1.6,Thailand,CP Group,Food & Beverages
1648,PV Krishna Reddy,1.6,India,Megha Engineering & Infrastructures,Construction 
1649,Rajan Bharti Mittal,1.6,India,Bharti Airtel,Telecommunication
1650,Rakesh Bharti Mittal,1.6,India,Bharti Airtel,Telecommunication
1651,Ravi Jaipuria,1.6,India,RJ Corp,Food & Beverages
1652,Ricardo Martin Bringas,1.6,Mexico,Soriana,Retail
1653,Rit Thirakomen,1.6,Thailand,MK Restaurant Group,Food & Beverages
1654,Roman Avdeev,1.6,Russia,Credit Bank Of Moscow,Banking
1655,Rong Zhijian,1.6,Hong Kong,Citic Pacific,Investments
1656,Rudy Ma,1.6,Taiwan,Yuanta,Financial Services 
1657,Ryan Graves,1.6,United States,Uber ,Technology
1658,Saket Burman,1.6,United Arab Emirates,Dabur,FMCG
1659,Samih Sawiris,1.6,Egypt,FTI,Tourism
1660,Shi Zhengfu、Zhai Li,1.6,China,Tonghua ,Investments
1661,Shin Dong Bin,1.6,South Korea,Lotte Corp,Conglomerate
1662,Somsri Lumsam ,1.6,Thailand,CP Group,Food & Beverages
1663,Tahir,1.6,Indonesia,Bank Mayapada,Banking
1664,Thomas Lau Luen-hung,1.6,Hong Kong,Lifestyle,Real Estate
1665,Thomas Steyer,1.6,United States,Farallon Capital Management,Hedge Funds
1666,Timothy Headington,1.6,United States,Headington ,Energy
1667,Tobias Lutke,1.6,Canada,Shopify,e-commerce
